,D1,D2,responses,weight
905,1177,1036,False,0.2450255567326755
906,2889,1037,False,0.1275153426126676
907,2110,1038,False,0.0
908,25,1039,False,0.0
909,2510,1040,False,0.5533879157112112
910,1828,1041,True,0.3327791628198608
911,4095,1042,False,0.0
912,4324,1043,False,0.2245700231817897
913,3871,1044,True,0.3605183418372233
914,1759,1045,False,0.3212877315609995
915,2327,1046,False,0.3234983196103152
916,3609,1048,False,0.0
917,2983,1049,False,0.0
918,2669,1050,False,0.0
919,3784,1051,False,0.0
920,175,1052,False,0.0
921,4095,1053,False,0.0
922,1140,1054,False,0.0
923,193,1055,False,0.0527516837661856
924,3856,1056,True,0.5333964609104418
925,4130,1057,False,0.0
926,424,1058,False,0.0
927,3857,1060,False,0.0
928,1257,1061,False,0.0
929,4095,1063,False,0.0
930,3802,1065,False,0.0
931,5097,1068,False,0.4447495899966607
932,1818,1070,False,0.0
933,4637,1071,True,0.649223557852128
934,2752,1073,True,0.7650920556760059
935,3037,1074,True,0.140680823169672
936,1357,1075,False,0.0
937,1463,1076,False,0.0
938,1619,1077,True,0.4109830554752652
939,3908,1078,True,0.5444148423081901
940,4793,1081,True,0.2486823656509969
941,3229,1082,False,0.2683281572999747
942,505,1083,False,0.0
943,3173,1085,True,0.3708099243547831
944,2632,1086,True,0.4708709557974187
945,2631,1087,False,0.5544788620954259
946,4109,1088,False,0.3469889591797441
947,42,1090,False,0.0
948,3226,1091,False,0.0
949,4095,1097,False,0.0
950,4095,1098,False,0.0
951,1986,1099,False,0.3081667756806828
952,276,1100,False,0.6390096504226938
953,1204,1101,False,0.1781741612749496
954,3096,1102,True,0.126116332650211
955,3492,1103,False,0.0
956,4356,1104,True,0.2795252103711001
957,3993,1105,False,0.0
958,1968,1106,False,0.2085144140570747
959,544,1107,False,0.0
960,1373,1108,False,0.0
961,3103,1110,True,0.1720947917776769
962,1022,1111,False,0.0
963,127,1112,False,0.6047766633752688
964,1705,1113,True,0.9789450103725608
965,4150,1114,False,0.2022599587389726
966,2486,1115,False,0.0
967,109,1115,False,0.0
968,1040,1116,False,0.4845437118523489
969,3438,1117,False,0.0
970,2630,1117,False,0.0
971,2227,1117,False,0.0
972,4229,1118,False,0.0
973,1353,1120,False,0.0
974,676,1121,False,0.0
975,2892,1122,False,0.0
976,2773,1123,False,0.0
977,4095,1124,False,0.0
978,4547,1125,False,0.0
979,2333,1126,False,0.0
980,3286,1127,True,0.567228142496929
981,1759,1129,False,0.3380617018914066
982,2385,1130,False,0.1788854381999831
983,1040,1131,False,0.0
984,4695,1132,False,0.2307692307692307
985,1694,1133,False,0.1065016084037823
986,2201,1134,True,0.4977643912091338
987,4767,1135,False,0.5443310539518174
988,2986,1136,True,0.3188964020716403
989,4520,1138,False,0.0
990,1907,1139,False,0.4793612771621767
991,201,1140,False,0.4868538260775398
992,8,1142,True,0.1220340071225874
993,1375,1143,False,0.419960525565808
994,2505,1144,False,0.0
995,481,1146,False,0.1198487492511124
996,2030,1148,False,0.0
997,4651,1149,False,0.0
998,253,1149,False,0.0
999,1177,1150,False,0.0
1000,2263,1153,False,0.0774209661138763
1001,4393,1154,False,0.0
1002,2108,1156,False,0.0
1003,5059,1157,True,0.4507489358552088
1004,2833,1159,False,0.0
1005,1563,1160,False,0.0871999996512
1006,907,1161,False,0.0901669634667432
1007,1040,1162,False,0.0
1008,3977,1163,False,0.4412980119034903
1009,3090,1164,False,0.1793740008335438
1010,4621,1165,False,0.0
1011,2970,1167,False,0.0
1012,1705,1168,False,0.0
1013,4493,1169,False,0.2049373216293177
1014,4965,1170,False,0.3061862178478973
1015,4165,1173,False,0.0
1016,1151,1174,False,0.0
1017,4095,1176,False,0.0
1018,438,1177,False,0.0
1019,3312,1178,True,0.4330595317957675
1020,2827,1179,False,0.0
1021,910,1180,False,0.0
1022,1051,1181,True,0.0517549169506765
1023,4125,1183,False,0.0885313663296801
1024,3432,1184,False,0.0
1025,4517,1186,False,0.0
1026,2906,1187,True,0.2301741350593744
1027,4245,1188,False,0.0
1028,4499,1189,False,0.1768818882219216
1029,1583,1190,False,0.0710370140076658
1030,1592,1191,False,0.4800793585191832
1031,2486,1192,True,0.5262348115842176
1032,109,1192,False,0.5262348115842176
1033,1614,1194,False,0.0
1034,1320,1195,False,0.0
1035,3480,1197,False,0.5009794328681196
1036,77,1198,False,0.0
1037,2800,1199,False,0.1572427255082877
1038,292,1200,True,0.6527533657682196
1039,1783,1201,True,0.652862549237373
1040,3944,1202,False,0.0
1041,3609,1203,False,0.0
1042,505,1206,False,0.0
1043,263,1206,False,0.0
1044,1746,1208,False,0.4714045207910317
1045,4095,1210,False,0.0
1046,4393,1212,False,0.0
1047,1357,1213,True,0.6722139969935249
1048,4713,1215,False,0.0
1049,2852,1217,False,0.6011146295127142
1050,618,1218,True,0.59043763497131
1051,2468,1219,True,0.3579498961141463
1052,4095,1220,False,0.0
1053,2019,1222,False,0.0
1054,3910,1223,False,0.0
1055,74,1224,False,0.2025478734167333
1056,2380,1225,False,0.0
1057,4646,1227,False,0.0
1058,4560,1229,False,0.0
1059,3166,1230,False,0.0
1060,4095,1233,False,0.0
1061,1471,1234,False,0.1892583246525563
1062,1626,1235,False,0.3263569759322527
1063,4095,1236,False,0.0
1064,3200,1237,False,0.0
1065,4095,1239,False,0.0
1066,5107,1240,False,0.0
1067,2652,1241,True,0.7616061053124001
1068,3995,1243,False,0.0
1069,3671,1244,False,0.5580687036253706
1070,1224,1246,False,0.1561090212806388
1071,1916,1247,False,0.0
1072,4371,1248,False,0.0
1073,3583,1250,False,0.0
1074,4252,1253,False,0.5
1075,1643,1254,False,0.0
1076,1384,1255,False,0.5077963596336063
1077,4270,1256,False,0.5353181737330869
1078,481,1258,False,0.0
1079,4458,1259,False,0.2247017658819414
1080,1040,1261,False,0.4550157551932901
1081,1177,1262,False,0.0
1082,701,1264,False,0.7423218080230882
1083,3202,1265,False,0.4498234510602419
1084,2162,1266,False,0.0
1085,733,1267,False,0.0
1086,2746,1268,False,0.0
1087,4095,1269,False,0.0
1088,4237,1271,False,0.0
1089,2495,1271,False,0.0
1090,4883,1272,False,0.5303300858899106
1091,677,1274,True,0.521168438562221
1092,3305,1275,True,0.6472318679647124
1093,910,1276,False,0.2631174057921088
1094,2510,1277,False,0.4815434123430768
1095,1734,1278,False,0.0
1096,4607,1280,False,0.1320196723968899
1097,2732,1281,False,0.3590924232298039
1098,3351,1283,False,0.2271498439291817
1099,4095,1284,False,0.0
1100,4938,1285,False,0.0
1101,4095,1286,False,0.0
1102,3609,1287,False,0.0
1103,1040,1288,False,0.4845437118523489
1104,46,1290,False,0.0
1105,77,1291,False,0.6776439986371081
1106,1915,1292,True,0.6546536707079772
1107,1158,1294,False,0.2326210525996177
1108,4967,1295,False,0.0944911182523068
1109,1672,1296,False,0.0
1110,4245,1300,False,0.0
1111,2878,1302,False,0.6782329983125268
1112,4416,1303,False,0.0
1113,290,1304,False,0.0
1114,3299,1305,False,0.5395415843971626
1115,4487,1306,True,0.188401776640145
1116,4405,1307,False,0.2256890580767063
1117,1973,1309,False,0.0
1118,1976,1311,False,0.0
1119,505,1312,False,0.0
1120,263,1312,False,0.0
1121,1367,1313,False,0.2490677406933589
1122,3884,1314,False,0.539163866017192
1123,1051,1315,False,0.0
1124,4705,1316,True,0.0745226624106609
1125,4993,1318,True,0.2343400397654829
1126,3683,1319,False,0.0
1127,3549,1322,False,0.0
1128,4095,1324,False,0.0
1129,3683,1326,False,0.0797053396986085
1130,2692,1327,False,0.2320477404461285
1131,481,1328,True,0.2980197803396348
1132,3098,1329,False,0.0
1133,2930,1330,False,0.1129170644109868
1134,481,1331,False,0.0
1135,4725,1332,False,0.3167230329859583
1136,26,1333,False,0.0
1137,4095,1335,True,0.0950427348370165
1138,2069,1336,True,0.3038218101251
1139,1277,1337,False,0.5879572942861634
1140,3733,1338,False,0.0
1141,3923,1339,False,0.0
1142,1102,1340,True,0.1865810399724254
1143,1478,1341,False,0.0
1144,2648,1342,False,0.0
1145,2852,1343,False,0.5889696476913215
1146,3256,1345,False,0.367841469014624
1147,4095,1346,False,0.0
1148,4842,1348,False,0.3892494720807615
1149,4529,1350,False,0.0
1150,4454,1351,True,0.6462303276414968
1151,1708,1355,False,0.0
1152,3403,1357,True,0.3256694736394648
1153,3038,1358,False,0.0
1154,1177,1359,False,0.0
1155,335,1360,False,0.0
1156,4728,1361,False,0.495594627783352
1157,896,1363,False,0.0
1158,910,1364,False,0.0
1159,3200,1365,False,0.0
1160,3569,1366,False,0.0
1161,3181,1368,True,0.4978513007588093
1162,4362,1369,False,0.105264362823256
1163,3513,1370,False,0.4915676921713042
1164,4757,1371,False,0.0
1165,2909,1372,False,0.0
1166,2632,1373,False,0.0
1167,3857,1374,False,0.0866707803568846
1168,1400,1375,False,0.0
1169,2682,1376,True,0.6329621044272917
1170,45,1377,False,0.0
1171,1572,1378,False,0.3936250899808733
1172,3471,1382,False,0.0
1173,2858,1383,False,0.5296271413323761
1174,959,1385,False,0.0
1175,959,1386,False,0.0
1176,3005,1387,True,0.3872983346207417
1177,3733,1388,False,0.0
1178,5092,1389,False,0.0
1179,5095,1390,True,0.1972432486435129
1180,3781,1391,False,0.0
1181,1407,1392,True,0.168474826903082
1182,345,1393,False,0.1211678502742163
1183,1442,1394,True,0.3736016110400384
1184,201,1397,False,0.0
1185,4625,1398,True,0.4119262772858173
1186,3533,1400,False,0.0
1187,1174,1401,False,0.0
1188,46,1403,False,0.2182178902359924
1189,5001,1404,False,0.0
1190,2395,1405,False,0.0
1191,3426,1405,False,0.0
1192,3133,1407,True,0.5625686771261945
1193,1428,1408,False,0.0
1194,907,1410,False,0.0745355992499929
1195,4237,1411,False,0.0496756829590239
1196,2669,1412,False,0.0
1197,2632,1413,False,0.0
1198,1073,1414,False,0.558156305651438
1199,3802,1416,False,0.2645751311064591
1200,2889,1418,False,0.1933598127643741
1201,4065,1419,False,0.0
1202,3477,1420,False,0.4196271637081412
1203,1859,1421,False,0.0
1204,639,1423,False,0.0
1205,2412,1424,False,0.0
1206,874,1426,True,0.3458572319330373
1207,2797,1427,False,0.4236592728681617
1208,3529,1429,False,0.0
1209,2395,1432,True,0.492552054996952
1210,1916,1433,False,0.0
1211,2930,1434,False,0.0
1212,1177,1435,False,0.0
1213,1988,1436,False,0.495594627783352
1214,3256,1437,True,0.6712486220795378
1215,4252,1440,False,0.4902903378454601
1216,4389,1441,True,0.3825460278380029
1217,3737,1442,False,0.0
1218,3784,1445,False,0.2727723627949905
1219,4095,1447,False,0.0
1220,4612,1448,False,0.0
1221,3609,1448,False,0.0
1222,2019,1452,False,0.0
1223,4822,1454,False,0.2029530274475215
1224,4165,1456,False,0.0
1225,1974,1457,True,0.657951694959769
1226,505,1460,False,0.0
1227,263,1460,False,0.0
1228,58,1461,False,0.0
1229,1040,1462,False,0.409514179673961
1230,4880,1463,False,0.1388888888888889
1231,4095,1464,False,0.0
1232,4682,1466,True,0.5781515884776753
1233,2080,1467,True,0.5580687036253706
1234,1040,1468,False,0.0
1235,109,1469,False,0.0
1236,2618,1471,False,0.2422718559261744
1237,4095,1473,False,0.0
1238,8,1474,False,0.0
1239,2340,1475,False,0.0
1240,345,1476,False,0.1035560746156995
1241,74,1478,False,0.0
1242,2743,1479,False,0.0
1243,4095,1480,False,0.0
1244,4736,1481,True,0.6361464251628642
1245,4392,1482,False,0.4139186771923578
1246,4371,1485,True,0.1880312204172306
1247,4077,1486,False,0.2063678282066151
1248,2302,1487,False,0.0469840985734939
1249,4136,1488,False,0.0
1250,2792,1489,False,0.1781741612749496
1251,1409,1490,False,0.0
1252,1022,1491,False,0.0
1253,1124,1492,False,0.1450647132964148
1254,1809,1493,True,0.4145108717300451
1255,2070,1495,False,0.0
1256,295,1496,True,0.5494422557947561
1257,1941,1497,False,0.2371708245126284
1258,2133,1500,False,0.5107539184552492
1259,3586,1503,False,0.0
1260,1777,1505,True,0.0625
1261,2044,1507,False,0.0
1262,2167,1508,False,0.2142393736371086
1263,1131,1509,False,0.6010025069647601
1264,3946,1510,False,0.0
1265,1986,1511,False,0.0
1266,2509,1512,False,0.0504103795575249
1267,3988,1513,True,0.7188507574477845
1268,3737,1514,False,0.0
1269,4184,1516,False,0.1115971915212027
1270,631,1517,False,0.0
1271,3513,1522,False,0.5026155365907202
1272,3253,1523,False,0.0
1273,3253,1524,False,0.5564148840746572
1274,1064,1525,False,0.0
1275,3940,1526,False,0.0
1276,3556,1527,False,0.2979509381683375
1277,4923,1528,False,0.0
1278,5109,1529,False,0.0832213617588869
1279,4058,1530,False,0.3611575592573076
1280,3441,1531,False,0.0
1281,3272,1532,False,0.2519763153394848
1282,2799,1533,False,0.0
1283,4678,1534,True,0.4077177531501004
1284,3262,1535,False,0.0475662255865733
1285,4187,1536,False,0.0
1286,1361,1537,False,0.3401680257083045
1287,3403,1538,False,0.0
1288,1424,1540,False,0.0
1289,3962,1541,False,0.2870189239409639
1290,2246,1542,True,0.1871202971412799
1291,3588,1544,False,0.2665955839873639
1292,1177,1545,False,0.0
1293,345,1546,False,0.0901819276961163
1294,4928,1547,True,0.1927850770847519
1295,2510,1548,False,0.4718142596956708
1296,3609,1549,False,0.0
1297,3976,1550,False,0.1672484020014181
1298,656,1551,True,0.198166159221323
1299,1963,1554,False,0.0
1300,4288,1556,True,0.111533574729814
1301,3772,1558,False,0.0
1302,4072,1559,True,0.4576246167494407
1303,4658,1560,False,0.0
1304,1460,1561,False,0.0
1305,1015,1562,False,0.3857583749052297
1306,4859,1564,False,0.0
1307,910,1565,False,0.0
1308,3009,1566,False,0.1248515839511156
1309,2095,1568,False,0.0
1310,4656,1569,False,0.0821879252206105
1311,3021,1570,False,0.6111323313521408
1312,3013,1572,False,0.0
1313,639,1573,False,0.4665694748158434
1314,4257,1575,False,0.4417706308963743
1315,4577,1576,False,0.5491696473652761
1316,1568,1577,False,0.2475368857441686
1317,2636,1578,False,0.047639306734033
1318,1040,1579,False,0.0
1319,4246,1581,True,0.2867073193284778
1320,2109,1583,True,0.2000625293121421
1321,4547,1584,True,0.1434511460132577
1322,2109,1586,False,0.0
1323,1568,1587,False,0.2333800140046683
1324,5023,1588,False,0.2694301256218253
1325,1783,1589,False,0.6406584348272965
1326,2905,1590,False,0.0
1327,936,1591,False,0.0
1328,4178,1592,False,0.0
1329,3159,1593,False,0.5780059766913394
1330,4250,1594,True,0.4785366129910017
1331,1330,1595,False,0.0
1332,2872,1596,False,0.4008918628686366
1333,4327,1598,True,0.1717231518832815
1334,1169,1599,True,0.6008327554319921
1335,1392,1600,True,0.5445811486371709
1336,3341,1601,False,0.1207011373963169
1337,4095,1602,False,0.0
1338,3625,1603,False,0.3210289415620512
1339,74,1604,False,0.0
1340,1177,1605,False,0.0
1341,5051,1606,False,0.0
1342,4095,1607,False,0.0
1343,2724,1609,False,0.0
1344,1267,1610,True,0.6371930928643098
1345,1040,1611,False,0.3611575592573076
1346,25,1612,False,0.0
1347,4478,1614,False,0.0
1348,723,1615,False,0.0
1349,3200,1617,False,0.0
1350,3137,1618,False,0.3611111111111111
1351,3159,1625,False,0.4743416490252569
1352,2727,1628,False,0.3286335345030997
1353,1028,1629,False,0.4863101325370296
1354,3267,1630,True,0.401147778542877
1355,66,1631,False,0.0
1356,4095,1632,False,0.0
1357,3438,1633,False,0.0
1358,2630,1633,False,0.0
1359,2227,1633,False,0.0
1360,3939,1634,True,0.1831907443001716
1361,2597,1637,False,0.0
1362,1395,1638,False,0.4303314829119352
1363,3148,1639,False,0.4590731488048886
1364,3004,1640,False,0.0742729086490452
1365,1320,1640,False,0.0
1366,3818,1641,False,0.0
1367,4607,1642,False,0.095257934441568
1368,1873,1644,True,0.3474396144861517
1369,201,1646,False,0.0
1370,1433,1647,False,0.0
1371,481,1648,False,0.0
1372,1883,1649,False,0.0
1373,1035,1650,False,0.0
1374,2324,1650,False,0.0
1375,1040,1651,False,0.391304347826087
1376,3199,1652,False,0.0
1377,2814,1653,False,0.9565217391304348
1378,1035,1654,False,0.0
1379,1007,1655,False,0.1781741612749496
1380,2385,1656,False,0.1951800145897066
1381,131,1657,False,0.0
1382,1916,1658,False,0.2132007163556104
1383,3698,1659,True,0.555127381653369
1384,1058,1661,False,0.0
1385,4095,1662,False,0.0
1386,4920,1664,False,0.0
1387,4252,1665,False,0.0
1388,416,1668,False,0.0
1389,4077,1669,False,0.2421170990557511
1390,3166,1670,False,0.0
1391,3272,1671,True,0.2886751345948128
1392,4367,1672,False,0.3216337604513384
1393,837,1673,False,0.7889320586105297
1394,3857,1674,False,0.205553757816856
1395,2319,1676,False,0.0
1396,1040,1679,False,0.4662524041201569
1397,2734,1680,False,0.0825840139015334
1398,1177,1683,False,0.0
1399,162,1684,True,0.146093116312971
1400,2388,1685,False,0.0
1401,4057,1687,True,0.2986089093888467
1402,481,1688,False,0.0
1403,1522,1689,False,0.0
1404,4095,1690,False,0.0
1405,1040,1691,False,0.3546496828075953
1406,1660,1692,False,0.101015254455221
1407,4362,1695,False,0.1228149840985309
1408,298,1696,False,0.3830654388414369
1409,3357,1697,False,0.727392967453308
1410,3471,1698,True,0.2348700907872896
1411,2547,1703,False,0.0
1412,1086,1704,False,0.3962969619506085
1413,4612,1705,False,0.0
1414,4612,1706,False,0.0
1415,3609,1706,False,0.0
1416,2384,1706,False,0.0
1417,2214,1707,False,0.0
1418,1258,1709,False,0.0
1419,311,1710,False,0.0
1420,2083,1711,False,0.0737308728467136
1421,4185,1712,True,0.5680375574437545
1422,2708,1714,False,0.0
1423,2965,1715,False,0.657951694959769
1424,2108,1716,True,0.3714285714285714
1425,3938,1717,False,0.0
1426,1572,1718,False,0.4151994368861456
1427,3367,1719,False,0.6472318679647124
1428,520,1720,True,0.9746794344808964
1429,481,1721,False,0.0
1430,764,1723,True,0.541602560309064
1431,633,1724,True,0.1985127552513387
1432,3059,1726,False,0.1617875572323585
1433,2162,1728,False,0.7377111135633175
1434,2829,1729,False,0.0
1435,3194,1730,False,0.0
1436,2675,1731,True,0.4853626716970755
1437,893,1732,False,0.0
1438,1121,1733,True,0.4522670168666454
1439,4920,1735,False,0.0
1440,4237,1736,True,0.2558408596267325
1441,2495,1736,False,0.2558408596267325
1442,3009,1737,False,0.0531471024399849
1443,4252,1738,False,0.4564354645876384
1444,3438,1741,False,0.0
1445,2630,1741,False,0.0
1446,2227,1741,False,0.0
1447,269,1742,False,0.4005009394574071
1448,2403,1743,False,0.1649572197684645
1449,3229,1744,False,0.0
1450,761,1744,False,0.0
1451,1548,1745,True,0.6995439243733446
1452,2587,1746,False,0.203893104812412
1453,1602,1748,False,0.0
1454,2597,1751,False,0.1957400731715678
1455,1478,1753,False,0.2174908991308147
1456,4428,1754,False,0.1633396519441412
1457,1557,1755,False,0.0
1458,3116,1756,True,0.1525262847481597
1459,3508,1757,True,0.2005978255313568
1460,5087,1758,False,0.0
1461,3546,1759,False,0.0
1462,2315,1760,True,0.5914961748546856
1463,4937,1761,True,0.4458225700602822
1464,3003,1762,False,0.5
1465,4095,1763,False,0.0
1466,3549,1764,False,0.0
1467,3257,1765,False,0.0
1468,2329,1766,False,0.1344387239295408
1469,106,1767,True,0.6553310156079493
1470,1821,1768,False,0.0
1471,716,1771,True,0.7968190728895957
1472,4612,1772,False,0.0
1473,1139,1774,False,0.2044652050273827
1474,4612,1775,False,0.0
1475,3609,1775,False,0.0
1476,4095,1777,False,0.0
1477,5105,1778,True,0.7462025072446365
1478,3656,1779,False,0.7126966450997984
1479,3471,1781,False,0.0
1480,3939,1783,False,0.0
1481,1180,1784,False,0.3195048252113469
1482,3902,1786,False,0.4535573676110727
1483,2648,1787,False,0.0
1484,1328,1788,False,0.0
1485,4965,1789,False,0.0
1486,5029,1792,True,0.2376518573788444
1487,3246,1793,False,0.0
1488,2476,1794,True,0.7650920556760059
1489,77,1795,False,0.6922186552431729
1490,2343,1796,False,0.1095147068199721
1491,2632,1798,False,0.0
1492,1169,1801,False,0.5863527298559493
1493,2269,1802,False,0.0
1494,1177,1805,False,0.0
1495,2589,1806,False,0.0
1496,1838,1806,False,0.0
1497,1769,1807,True,0.4139186771923578
1498,1177,1808,False,0.0
1499,3580,1809,False,0.0
1500,4193,1810,False,0.485071250072666
1501,4041,1811,True,0.502043712338805
1502,1073,1812,False,0.0
1503,381,1813,False,0.1538967528127731
1504,3486,1814,False,0.0
1505,2079,1815,False,0.1547356941828425
1506,564,1816,False,0.2631806779839076
1507,3272,1817,False,0.5238095238095238
1508,5048,1818,True,0.1739773519105185
1509,1901,1819,False,0.0
1510,1040,1820,False,0.3830654388414369
1511,4914,1821,True,0.1866738879361614
1512,2052,1822,True,0.3425800798515744
1513,591,1823,False,0.2508726030021272
1514,3707,1825,False,0.0
1515,82,1826,False,0.6763630080914802
1516,3091,1827,False,0.4451319072597258
1517,202,1827,False,0.4451319072597258
1518,3598,1828,False,0.5469660342746189
1519,4827,1829,False,0.0661570155031203
1520,1375,1831,False,0.4550157551932901
1521,1064,1833,False,0.2743516305843672
1522,201,1833,False,0.2743516305843672
1523,4995,1834,True,0.2023860763169076
1524,1662,1835,True,0.5868569175418031
1525,4946,1836,True,0.1762280852423047
1526,1568,1837,False,0.2251886745555225
1527,2597,1838,False,0.072732170681464
1528,1511,1839,False,0.0869510429550315
1529,1644,1840,False,0.0
1530,3060,1841,False,0.0
1531,1756,1842,False,0.237880413380021
1532,2587,1843,False,0.0
1533,4213,1844,False,0.202072594216369
1534,2031,1845,True,0.7286167394050018
1535,4688,1847,False,0.5730698830937557
1536,1555,1848,True,0.3689252771408074
1537,4252,1851,False,0.4902903378454601
1538,2996,1852,False,0.6510592946331425
1539,3999,1853,False,0.1761041118993196
1540,4788,1855,False,0.0523364181230367
1541,2632,1856,False,0.38949041885226
1542,3923,1857,False,0.0
1543,2812,1858,False,0.0
1544,1533,1859,True,0.4599676596608552
1545,616,1860,False,0.0
1546,2746,1861,False,0.1013051123091384
1547,4095,1862,False,0.0
1548,481,1866,False,0.0
1549,138,1867,False,0.0775769124933569
1550,676,1868,False,0.0
1551,82,1869,False,0.0
1552,5054,1870,False,0.0
1553,4146,1870,False,0.0
1554,4135,1870,False,0.0
1555,509,1873,False,0.1256522593668971
1556,2520,1874,False,0.0
1557,2931,1876,True,0.6414269805898185
1558,201,1877,False,0.0
1559,2552,1879,False,0.4666666666666667
1560,3226,1881,False,0.0
1561,814,1883,False,0.0
1562,557,1884,False,0.1383428927732149
1563,2226,1885,True,0.4212117695871159
1564,3272,1886,False,0.2567762955065477
1565,3784,1887,False,0.0
1566,2246,1888,False,0.0
1567,4520,1889,False,0.0
1568,1630,1890,False,0.0772619362312401
1569,4152,1893,False,0.0
1570,3647,1896,False,0.1224744871391589
1571,2398,1898,False,0.0
1572,5041,1899,True,0.1706938789846929
1573,3868,1901,False,0.2581988897471611
1574,477,1902,True,0.5184758473652127
1575,202,1903,False,0.0
1576,3933,1904,False,0.0
1577,1561,1905,True,0.0635000635000952
1578,366,1906,False,0.0
1579,4095,1907,False,0.0
1580,2952,1909,False,0.2113704239489423
1581,3262,1910,False,0.0804908814027158
1582,345,1912,False,0.0
1583,1143,1913,False,0.0
1584,2255,1914,False,0.2175713172881684
1585,1212,1915,False,0.4995124328435701
1586,3552,1916,False,0.0
1587,2622,1920,True,0.4208127057650866
1588,79,1921,True,0.4766644271991385
1589,2308,1924,False,0.1928473039599675
1590,1367,1927,False,0.0
1591,1891,1929,False,0.6583407962771305
1592,2799,1931,False,0.0
1593,3476,1932,False,0.0
1594,833,1933,False,0.5276448530110863
1595,13,1934,False,0.528395949267478
1596,3597,1935,False,0.0
1597,4844,1937,False,0.0
1598,2963,1938,True,0.1797793663241548
1599,1899,1939,False,0.5171145012542264
1600,2428,1940,True,0.5659164584181103
1601,3603,1941,False,0.2204792759220492
1602,676,1942,False,0.0
1603,1715,1943,False,0.2041241452319315
1604,2659,1945,False,0.0
1605,1000,1945,False,0.0
1606,1040,1946,False,0.3611575592573076
1607,3307,1947,False,0.2936892392857409
1608,3419,1948,False,0.0
1609,262,1949,False,0.1143739277494535
1610,1395,1950,True,0.4385290096535146
1611,5033,1951,False,0.0
1612,4938,1952,False,0.0
1613,2337,1954,False,0.509524665365068
1614,2374,1957,False,0.2449489742783178
1615,4095,1958,False,0.0
1616,3609,1959,False,0.0
1617,3098,1961,False,0.4751310967331989
1618,3072,1962,False,0.3263569759322527
1619,4095,1964,False,0.0
1620,5083,1966,False,0.0
1621,404,1967,True,0.2691668720495606
1622,2246,1968,False,0.0
1623,4373,1969,False,0.0667282282754405
1624,2592,1970,True,0.060210381357386
1625,3757,1972,False,0.0
1626,62,1973,False,0.0
1627,2493,1974,False,0.0
1628,1464,1976,True,0.4402254531628119
1629,4643,1978,True,0.3582092849642098
1630,398,1982,False,0.0
1631,4762,1983,False,0.0
1632,4095,1983,False,0.0
1633,806,1985,False,0.0495782279904988
1634,158,1986,False,0.5576189073395618
1635,2463,1988,False,0.0
1636,2286,1990,False,0.0
1637,492,1991,False,0.0
1638,4373,1992,False,0.0666938942220867
1639,3830,1993,False,0.0
1640,1177,1994,False,0.0
1641,1634,1995,False,0.0
1642,3112,1996,False,0.0
1643,1040,1997,False,0.3830654388414369
1644,4625,1998,False,0.1067014491044368
1645,1357,1999,False,0.0
1646,4386,2002,False,0.0
1647,4164,2003,False,0.0
1648,3480,2004,False,0.0
1649,4095,2004,False,0.0
1650,4252,2005,False,0.472455591261534
1651,1759,2006,False,0.6155870112510925
1652,3451,2008,True,0.4561979233461597
1653,2597,2009,True,0.2808911458134405
1654,82,2011,True,0.6915640748081247
1655,2683,2014,False,0.0
1656,1281,2017,False,0.3198086379715893
1657,3336,2018,False,0.0
1658,74,2019,False,0.4131182235954578
1659,4095,2022,False,0.0
1660,2977,2024,False,0.0
1661,3434,2025,True,0.2396169191492615
1662,271,2027,False,0.0
1663,4938,2028,False,0.0
1664,290,2029,False,0.0
1665,3348,2030,True,0.3327791628198608
1666,4607,2031,False,0.1086785334003327
1667,3226,2033,False,0.0
1668,1040,2034,False,0.0
1669,440,2035,False,0.0
1670,1538,2037,False,0.1136747154307854
1671,1430,2038,False,0.0
1672,4768,2039,False,0.1530437097071084
1673,4766,2043,False,0.0
1674,1209,2048,False,0.0
1675,481,2048,False,0.0
1676,162,2048,False,0.0
1677,1901,2049,False,0.0
1678,676,2050,False,0.0
1679,2552,2051,False,0.0
1680,1478,2052,False,0.0
1681,201,2054,False,0.4579054698896255
1682,1039,2059,False,0.0
1683,3225,2060,False,0.18641092980036
1684,1177,2061,False,0.0
1685,1868,2062,False,0.0
1686,3679,2064,False,0.0796117338651412
1687,705,2065,False,0.3746343246326776
1688,3360,2067,False,0.0
1689,1377,2069,False,0.0
1690,303,2070,False,0.0
1691,3059,2071,False,0.1545287749909217
1692,4524,2073,True,0.1196340012737599
1693,2282,2074,False,0.0537389814896304
1694,4341,2075,False,0.0
1695,4650,2076,False,0.0
1696,2122,2078,True,0.6172133998483676
1697,3252,2080,False,0.1968271325220491
1698,2479,2081,True,0.6821865008193588
1699,910,2082,False,0.0
1700,3438,2084,False,0.0
1701,2630,2084,False,0.0
1702,2227,2084,False,0.0
1703,2549,2085,False,0.0
1704,2486,2089,False,0.0
1705,109,2089,False,0.0
1706,4167,2090,False,0.0
1707,346,2091,True,0.1948033625781033
1708,2615,2092,False,0.4114755998989117
1709,1593,2093,False,0.0
1710,2520,2094,True,0.364012604154632
1711,4788,2095,False,0.3962969619506085
1712,2477,2096,False,0.0
1713,2728,2097,False,0.3267320196065356
1714,4608,2098,False,0.0
1715,1507,2099,False,0.1029883093625565
1716,4165,2100,False,0.0
1717,1890,2101,False,0.0
1718,1836,2102,False,0.5503495392790071
1719,2410,2105,True,0.3364632924552266
