D1,D2,responses
2724,1609,True
1267,1610,True
1040,1611,Answer: False
25,1612,False
4478,1614,False
723,1615,False
3200,1617,"False, as the two record descriptions are referring to different entities - ""And Then There Were Nine"" and ""All Against One"""
3137,1618,"If the records are referring to the same person (Amos Crawley), then the answer is True"
3159,1625,True
2727,1628,Answer: False
1028,1629,False
3267,1630,"True, as all four roles (producer, writer, actress) could potentially refer to the same individual over different points in time"
66,1631,False
4095,1632,"If ""Guest in the Night"" and ""Misty Monroe guestStars"" refer to the same person or event, then answer with ""True"
3438,1633,False
2630,1633,False
2227,1633,False
3939,1634,"To determine if the records refer to the same entity, you need to analyze the descriptions and see if they are referring to the same event or case"
2597,1637,False
1395,1638,False
3148,1639,True
3004,1640,"record 1: Living on the Edge (2004) [Documentary] - This is a descriptive title for a documentary, likely about a specific topic or event"
1320,1640,"record 1: The Sound and the Fury 1945-03-16 Drama, record 2: The Sound and the Fury - Based on the Pulitzer Prize-winning novel by William Faulkner, 'The Sound and the Fury' is the story of Compson family that includes such celebrities as John Roebuck (a"
3818,1641,"record 1: The Grand Budapest Hotel 2014-03-07 Adventure,Comedy,Crime"
4607,1642,Answer: False
1873,1644,True
201,1646,False
1433,1647,False
481,1648,False
1883,1649,False
1035,1650,False
2324,1650,"If the movie ""Zwielicht"" is being referred to in both records, then the answer would be True"
1040,1651,False
3199,1652,"record 3: Barack Obama politician 1961-08-04 2021-present United States President (2009-2017), record 4: Barack Hussein Obama II politician 1961-08-04 2021-present United States President (2009-2017)"
2814,1653,True
1035,1654,False
1007,1655,False
2385,1656,False
131,1657,False
1916,1658,False
3698,1659,"record 1: The Notebook/Novel (screenplay) 1998-05-01 Drama,Romance,"
1058,1661,"If Albert Carrier and Dana Gourrier are two different individuals, then the answer is False"
4095,1662,"If ""Guest in the Night"" from 1954 is a drama and ""Jim Klock guestStars"" is referring to an episode of a TV series, then:"
4920,1664,False
4252,1665,False
416,1668,False
4077,1669,Answer: False
3166,1670,False
3272,1671,False
4367,1672,Answer: False
837,1673,True
3857,1674,"Record descriptions contain different information regarding release dates and plot details, but both refer to the same TV show, ""Powerless in the Face of Death"
2319,1676,False
1040,1679,False
2734,1680,False
1177,1683,False
162,1684,Answer: False
2388,1685,True
4057,1687,"If the appearances of Bruno Kirby in both records refer to the same instance of him, then the answer is True"
481,1688,False
1522,1689,Answer: False
4095,1690,"If ""Guest in the Night"" is a movie/show and ""Alex Poch-Goldin guestStars"" refers to a person who appears in an episode of another show, then:"
1040,1691,False
1660,1692,False
4362,1695,Answer: False
298,1696,False
3357,1697,The provided information in both records appears to be referring to the same entity (Graham Gordy)
3471,1698,Answer: True
2547,1703,False
1086,1704,False
4612,1705,False
4612,1706,False
3609,1706,False
2384,1706,False
2214,1707,False
1258,1709,False
311,1710,False
2083,1711,"Record 1: The Room Next Door (movie, 1957)"
4185,1712,"If the records refer to the same person (Larry Williams), then the answer is True"
2708,1714,"record 1: The Avengers (TV Series) 1961-01-07 Action,Adventure,Crime,Drama,Mystery,Science Fiction,Thriller, creator: Ian Richardson"
2965,1715,True
2108,1716,"If the person Bethel Leslie is being referred to in both records is the same person, then answer ""True"
3938,1717,"If the records represent two different episodes or productions where either Andy Simon or Candy Ford appeared as guest stars, then the answer is False"
1572,1718,Answer: False
3367,1719,"In this case, since ""directors"" is plural and refers specifically to the role of a director, while ""editorial_department"" includes various roles in the editorial department, it's possible that Michael Fields is the director in record 1 but has other roles in the editorial department as well"
520,1720,True
481,1721,False
764,1723,"If the records refer to the same person, then the answer is True"
633,1724,False
3059,1726,False
2162,1728,True
2829,1729,False
3194,1730,"If the records refer to the same person (Ronald Weyman), then the answer is True"
2675,1731,"record 1: George Harrison guitarist,singer,songwriter,producer,film producer,businessman,actor,1943-02-02-2001-11-29, record 2: George Harrison musician,guitarist,songwriter,1943-02-02-2001-11-29"
893,1732,False
1121,1733,False
4920,1735,False
4237,1736,False
2495,1736,False
3009,1737,"True, as both records are related to the character Yozuru Kagenui, who asks for directions to a building where Oshino was living and also requests that information be passed along to a certain girl"
4252,1738,False
3438,1741,False
2630,1741,False
2227,1741,False
269,1742,False
2403,1743,False
3229,1744,False
761,1744,False
1548,1745,Answer: True
2587,1746,True
1602,1748,False
2597,1751,False
1478,1753,False
4428,1754,True
1557,1755,Answer: False
3116,1756,Answer: False
3508,1757,Answer: False
5087,1758,False
3546,1759,False
2315,1760,True
4937,1761,"If they are referring to the same person (actress Jacqueline Scott), then answer is ""True"
3003,1762,False
4095,1763,"If ""Guest in the Night"" and ""Jasper P??kk?nen guestStars"" are referring to the same guest appearance, answer with ""True"
3549,1764,False
3257,1765,"If the records represent two different instances of the same person (actor Jeff Richards), then answer with ""True"
2329,1766,True
106,1767,True
1821,1768,False
716,1771,True
4612,1772,False
1139,1774,False
4612,1775,False
3609,1775,False
4095,1777,False
5105,1778,True
3656,1779,False
3471,1781,False
3939,1783,False
1180,1784,False
3902,1786,False
2648,1787,False
1328,1788,False
4965,1789,"If the episodes feature both Sharon Hoffman and Caron Tate as guest stars, then the answer is True"
5029,1792,Answer: False
3246,1793,"If the records are referring to the same person, answer with ""True"
2476,1794,Answer: True
77,1795,True
2343,1796,Answer: False
2632,1798,False
1169,1801,True
2269,1802,False
1177,1805,False
2589,1806,Answer: False
1838,1806,False
1769,1807,True
1177,1808,False
3580,1809,False
4193,1810,False
4041,1811,True
1073,1812,False
381,1813,False
3486,1814,False
2079,1815,Answer: False
564,1816,False
3272,1817,False
5048,1818,Answer: False
1901,1819,False
1040,1820,Answer: False
4914,1821,Answer: True
2052,1822,If the records represent two different instances of Maggie Baird as an actor (i
591,1823,False
3707,1825,False
82,1826,True
3091,1827,False
202,1827,False
3598,1828,False
4827,1829,Answer: False
1375,1831,False
1064,1833,False
201,1833,False
4995,1834,Example 3: Immune to Murder (2002-01-01) and Immune to Murder (2002-08-18)
1662,1835,Answer: True
4946,1836,Example 3: 
1568,1837,False
2597,1838,False
1511,1839,"record 1: Diener (1997) - crime, drama, mystery genre"
1644,1840,"If Raymond Bailey is the same person in both records, then answer with ""True"
3060,1841,False
1756,1842,False
2587,1843,Answer: False
4213,1844,False
2031,1845,True
4688,1847,False
1555,1848,"If the records are referring to the same person, answer ""True"
4252,1851,False
2996,1852,The given examples explain how to answer entity resolution questions using Crowdtruth's format
3999,1853,Answer: False
4788,1855,False
2632,1856,False
3923,1857,False
2812,1858,False
1533,1859,The task is to determine if the two records refer to the same entity
616,1860,False
2746,1861,False
4095,1862,"If ""Guest in the Night"" and ""Masasa guestStars"" both refer to a person playing the role of a guest in their respective productions, then the answer would be True"
481,1866,False
138,1867,Answer: False
676,1868,False
82,1869,False
5054,1870,False
4146,1870,False
4135,1870,False
509,1873,Answer: False
2520,1874,False
2931,1876,True
201,1877,"If the second record describes a different person named David Moore, then the answer is False"
2552,1879,"If the records refer to the same person, answer with ""True"
3226,1881,False
814,1883,False
557,1884,False
2226,1885,False
3272,1886,False
3784,1887,False
2246,1888,False
4520,1889,False
1630,1890,record 1: The End of the Week 1956-01-01 Drama
4152,1893,False
3647,1896,False
2398,1898,False
5041,1899,Answer: False
3868,1901,False
477,1902,False
202,1903,False
3933,1904,False
1561,1905,False
366,1906,False
4095,1907,False
2952,1909,Answer: True
3262,1910,Answer: False
345,1912,False
1143,1913,False
2255,1914,False
1212,1915,"If the records are referring to the same person, answer True"
3552,1916,False
2622,1920,"If the two records are referring to the same location, then the answer is True"
79,1921,True
2308,1924,False
1367,1927,False
1891,1929,True
2799,1931,"If the records are referring to the same person, then the answer is True"
3476,1932,False
833,1933,True
13,1934,False
3597,1935,False
4844,1937,False
2963,1938,Example 3:
1899,1939,True
2428,1940,True
3603,1941,False
676,1942,False
1715,1943,False
2659,1945,False
1000,1945,False
1040,1946,False
3307,1947,False
3419,1948,False
262,1949,"If you are asked whether ""End Game 1995-01-01 Crime,Drama,Mystery"" and ""End Game Bolander has a relapse"
1395,1950,False
5033,1951,"If the two records are referring to the same person, then the answer is True"
4938,1952,False
2337,1954,True
2374,1957,False
4095,1958,"record 3: The Honeymoon is Over 1964-08-25 Comedy, Drama, Romance, record 4: Boris Krutonog guest Stars"
3609,1959,False
3098,1961,"Record 1: Michael Jordan basketball player, record 2: Michael Jordan basketball player"
3072,1962,False
4095,1964,"If ""Guest in the Night"" refers to a specific episode of a TV show or play, and ""Lance Lim guestStars"" indicates that Lance Lim appeared as a guest in a different episode or production, then the answer is False"
5083,1966,False
404,1967,Answer: False
2246,1968,False
4373,1969,"False, as The Venture Bros"
2592,1970,False
3757,1972,False
62,1973,False
2493,1974,False
1464,1976,"If the records are referring to the same person (Charles Bronson), then the answer is True"
4643,1978,The given examples demonstrate how to determine whether two records refer to the same entity or not in a crowdsourcing entity resolution task
398,1982,False
4762,1983,False
4095,1983,Example 3:
806,1985,"False, the two records describe different entities"
158,1986,False
2463,1988,False
2286,1990,Answer: False
492,1991,False
4373,1992,False
3830,1993,False
1177,1994,Answer: False
1634,1995,False
3112,1996,"record 1 and record 2 both refer to the same entity (Terrence Howard), so answer with ""True"
1040,1997,False
4625,1998,True
1357,1999,False
4386,2002,Answer: False
4164,2003,False
3480,2004,False
4095,2004,"In this case, the answer is not immediately clear as we do not have enough information to determine if ""Guest in the Night"" and the appearance of ""Ray Glanzman"" are related"
4252,2005,False
1759,2006,False
3451,2008,True
2597,2009,Answer: False
82,2011,Answer: True
2683,2014,Answer: False
1281,2017,Answer: False
3336,2018,False
74,2019,False
4095,2022,"If ""Guest in the Night"" is a specific episode or production of a TV show or play, and ""Angelo DiMascio guestStars"" refers to a different episode or production, then the answer would be False"
2977,2024,False
3434,2025,True
271,2027,"If the events described in both records are related to the same character, then the answer is True"
4938,2028,False
290,2029,False
3348,2030,"If the records represent that Jo Morrow is an actress in one record and a guest star in another record, it means that she is playing a different role in each record"
4607,2031,Example 3:
3226,2033,False
1040,2034,False
440,2035,False
1538,2037,"record 1: Catherine Lock, record 2: Lock, Catherine - Australian actress born in 1968"
1430,2038,False
4768,2039,False
4766,2043,"If the two records refer to the same person, then the answer is ""True"
1209,2048,Answer: False
481,2048,Answer: False
162,2048,Answer: False
1901,2049,False
676,2050,False
2552,2051,"If the person Joanna Barnes and the person Anna Belknap are referring to the same individual, then answer is True"
1478,2052,False
201,2054,False
1039,2059,False
3225,2060,"If the two records are referring to the same person, then the answer would be True"
1177,2061,False
1868,2062,False
3679,2064,False
705,2065,False
3360,2067,False
1377,2069,False
303,2070,False
3059,2071,False
4524,2073,False
2282,2074,False
4341,2075,False
4650,2076,False
2122,2078,True
3252,2080,False
2479,2081,False
910,2082,False
3438,2084,False
2630,2084,False
2227,2084,False
2549,2085,Answer: False
2486,2089,False
109,2089,False
4167,2090,False
346,2091,Answer: False
2615,2092,False
1593,2093,False
2520,2094,Answer: False
4788,2095,"If the episodes are from the same TV series, answer with ""True"
2477,2096,False
2728,2097,False
4608,2098,False
1507,2099,True
4165,2100,False
1890,2101,False
1836,2102,True
2410,2105,"If the two records are referring to the same person, Anne Francis, then the answer is True"
3763,2106,True
4698,2107,False
4095,2109,False
2814,2114,False
910,2117,False
4771,2118,"If the records are referring to the same person, answer with ""True"
1287,2119,False
2137,2120,False
609,2122,True
1431,2124,False
3749,2125,False
1266,2127,False
1421,2128,"If the characters played by Jussara Barros and Sara Seegar in different episodes/shows are the same person, then answer True"
609,2129,False
676,2131,False
4866,2134,"To determine whether the two records refer to the same entity or not, we need to check if the entities represented by both records are the same person"
3305,2135,False
1984,2136,True
1782,2137,False
3937,2138,False
2032,2139,False
1903,2140,False
596,2141,Answer: False
3566,2142,True
2872,2143,False
3116,2144,False
4598,2146,False
2632,2147,False
3082,2149,False
4095,2151,"If ""Guest in the Night"" is a title of a movie and ""Son Jong-hak guestStars"
459,2152,"If the two records are referring to the same person (Danielle Cormack), then the answer is True"
1494,2153,True
4938,2155,False
1186,2156,False
2743,2156,False
5101,2156,False
1694,2156,False
4248,2158,"If Stuart Randall and Stuart Pankin are referring to the same person, then the answer is True"
4705,2159,Record descriptions:
3609,2161,False
2079,2162,False
4064,2163,False
2622,2165,False
4007,2167,False
158,2168,"If the two records describe different instances of the person named Valentina Cardinalli, then the answer is False"
3913,2169,False
1973,2170,False
737,2171,Answer: False
1395,2174,False
3200,2175,Answer: False
616,2176,"If the records represent the same person (actress and guest star), then the answer is True"
4095,2180,"If ""Guest in the Night"" and ""Alida Yath guestStars"" are referring to the same individual, answer with ""True"
2342,2182,False
4095,2183,"If ""Guest in the Night"" and ""Angie Levrone guestStars"" are referring to the same episode or movie, then answer with ""True"
2460,2184,True
2383,2185,Answer: False
2095,2186,False
2137,2187,False
3381,2188,Answer: False
852,2190,False
4935,2191,False
4700,2192,False
2146,2193,True
3341,2194,False
4095,2195,record 1: Guest in the Night (1954) - Drama
4527,2196,False
5068,2197,True
4771,2198,False
1756,2199,Example 3:
4095,2200,False
4758,2201,"If the records are referring to the same person (Phil Chambers), then the answer is True"
432,2203,False
151,2205,Answer: True
2927,2206,True
4598,2208,Answer: False
4150,2209,False
3191,2210,False
1973,2210,False
4165,2212,False
1686,2213,"To determine whether the records refer to the same entity, you need to analyze the context and content of both records"
345,2214,False
3325,2215,True
4808,2216,"Question: Is ""The Complaint"" (2005) and ""Perchance to Dean Rusty"" (2009) referring to the same entity?"
1917,2217,False
4146,2218,False
4135,2218,Answer: False
5054,2218,False
5051,2219,False
3060,2220,False
2872,2222,False
1527,2223,Answer: False
2518,2225,"If you are asking if Susie Essman in record 1 is the same person as the person referred to as ""guest stars"" in record 2, then your answer should be:"
3594,2226,"If the records are referring to the same person, then answer with ""True"
4510,2229,False
1096,2230,False
3289,2231,False
2938,2232,True
1921,2233,True
3109,2238,False
1362,2239,Answer: False
2709,2240,Answer: False
4117,2241,Answer: False
3138,2242,False
3995,2243,False
1492,2244,False
1604,2245,True
3166,2246,False
1488,2247,Example 3: 
66,2248,True
4223,2249,False
3477,2250,False
2045,2253,False
907,2254,"If the records refer to different entities, then each person listed in the records should be considered separately for this task"
526,2255,False
4095,2257,Record 3: John Doe CEO of XYZ Company record 4: Jane Smith CEO of XYZ Company answer with True
3777,2258,False
4095,2259,"record 1: Frank Sinatra's Close-Up (TV Series) 1957-03-24 Documentary | Biography, record 2: Guest in the Night 1954-01-01 Drama, Jay Hilmer guestStars"
4257,2260,False
1268,2261,False
4165,2264,False
1089,2266,Example 3: 
4095,2267,"If Lindy Booth's role in ""Guest in the Night"" (1954) and her appearance as a guest star in another production are being compared, then the answer is:"
4667,2268,Answer: False
953,2268,Answer: False
2190,2269,"If Margaret Armen and Margaret Trigg are the same person, answer with ""True"
4393,2270,Answer: False
2575,2271,Answer: False
224,2275,"If the roles ""actress"" and ""guestStar"" both refer to an individual's appearance in a production, then the answer would be True"
1109,2276,True
2829,2278,False
4095,2280,False
2069,2281,False
3226,2282,False
2066,2283,False
3333,2287,If the given information suggests that both records refer to the same person (i
4521,2288,True
2226,2289,False
3345,2290,Answer: False
2920,2295,True
3868,2296,False
2670,2297,False
1694,2298,False
2732,2299,False
3753,2300,False
2030,2300,False
4112,2302,False
4201,2304,True
1510,2305,False
5051,2306,"record 1: The Story of Us (2013) Romance, Comedy, Drama, record 2: We Were Together (2013) Romance, Comedy, Drama"
261,2307,Answer: False
4563,2313,Answer: False
701,2314,False
2271,2315,False
3705,2316,False
4095,2318,"If ""Guest in the Night"" and ""Irv Ziff guestStars"" refer to different entities, then answer with False"
4254,2319,Answer: False
4237,2320,False
3535,2321,"If the two records refer to the same person (Jessie Royce Landis), then the answer is True"
1559,2323,"True, as both records refer to the same movie titled ""Eeny Meeny Murder Moe"
1092,2327,"record 1: South Pacific 1958-07-01 Musical, Drama, Adventure, record 2: South Pacific A sweeping romantic tale about a group of people falling in love while trapped on a U"
5090,2328,Example 3: 
1700,2329,Answer: False
4381,2330,False
4583,2331,False
907,2332,"record 1: Kenneth Casey, record 2: S-I--SILENT N-I-- NIGHT After leveraging JJ in an attempt to land a family dog, Dylan takes a vow of silence to better understand what it is to be her brother"
3178,2333,False
3565,2334,False
3191,2335,False
1973,2335,False
2669,2336,False
4607,2338,Answer: False
4095,2339,"If ""Guest in the Night"" is a specific episode of a TV series or movie where Judy Toll appears as a guest star, then the answer would be False, as it implies that two different entities (an episode and a person) are being referred to"
4095,2340,False
1666,2342,"If the records are referring to the same person, then the answer is True"
3835,2343,False
4077,2344,Answer: False
3471,2345,Answer: False
3234,2347,False
3550,2348,True
806,2349,Answer: False
4582,2350,False
4607,2351,False
201,2352,Answer: False
3329,2353,False
3990,2355,True
4064,2358,False
1384,2359,True
2713,2361,False
3328,2362,False
4095,2363,False
3943,2364,Answer: False
2142,2365,"record 3: Neil Patrick Harris 1973-06-15 actor, record 4: NPH (neil patrick harris) actor"
330,2366,False
3265,2369,False
843,2370,False
1694,2371,False
959,2372,False
3939,2373,False
4852,2376,True
3250,2378,Answer: True
3711,2380,False
3601,2381,False
1326,2387,False
2653,2388,The answer is: False
2079,2389,False
2133,2391,"If the records refer to the same entity (in this case, Roxann Dawson), then answer with ""True"
2633,2392,"If the records are referring to the same story or event, the answer would be True"
4598,2394,False
2398,2396,False
3868,2399,False
2282,2400,False
1250,2401,False
907,2403,False
4914,2405,False
2910,2407,Answer: False
4607,2408,False
4864,2410,False
1019,2410,False
4095,2411,False
1694,2415,False
1521,2416,False
3859,2418,"If the records are referring to the same person, answer True"
2878,2419,True
1527,2420,False
4317,2421,False
3006,2423,True
4844,2424,False
2422,2425,False
4202,2426,Answer: False
1562,2427,False
3779,2428,"If the two records represent separate instances of the actor Peter Gerety, then the answer is False, as they do not explicitly state that the person in both records is the same entity"
3254,2430,Answer: False
3666,2431,False
766,2432,False
2683,2433,False
2895,2435,True
4117,2436,False
2827,2439,Answer: False
4095,2441,"If ""Guest in the Night"" refers to a specific episode or production that features the actor Rob Bruner as a guest star, then the answer is False"
4948,2442,False
3543,2443,Answer: False
1598,2445,"If the records refer to the same person (Danny Breen), then answer with True"
4349,2447,"If the two records are referring to the same person, Lawrence Tierney, then the answer is True"
2045,2448,False
1293,2450,Answer: False
3164,2451,Answer: False
3755,2452,"If the two records describe the same person's acting work, then the answer would be True"
581,2454,"If the records are for the same person, answer True"
4165,2456,False
2804,2456,False
4095,2457,"If ""Guest in the Night"" is a movie or TV show that features Kirk Penberthy as a guest star, then the answer would be False, because it's not describing the same entity as the other record (which is just listing Kirk Penberthy as a guest star)"
3939,2458,Answer: False
4095,2459,"If the episode ""Guest in the Night"" from 1954 is a drama and contains a guest appearance by Ismo Leikola, and the second record also lists an appearance by Ismo Leikola but without specifying the title or year of the production, then it's possible that Ismo Leikola appeared in both productions"
1694,2460,Answer: False
3226,2461,False
1148,2462,False
1219,2464,Answer: True
2079,2465,False
2470,2471,Answer: False
4095,2474,"If ""Guest in the Night"" refers to a specific episode or event that features Reg E"
767,2476,False
391,2479,"If Anna Lee in the first record is the same person as Verna Lee Day in the second record, then answer with ""True"
1915,2480,False
2095,2482,False
1865,2483,False
3303,2485,"If the records represent the same person (Ricardo Montalban), then the answer is True"
4027,2486,False
5000,2487,False
1887,2488,True
3345,2489,Answer: True
391,2491,"If the person Anna Lee in record 1 is the same as the person Lela Lee mentioned as a guest star in record 2, then answer with True"
3058,2493,False
2748,2494,False
3796,2495,False
4920,2496,Answer: False
461,2498,False
1309,2499,False
52,2500,The answer is: True
4095,2502,"record 3: The Caine Mutiny 1954-07-03 Drama, record 4: Van Johnson, Robert Mitchum and Jose Ferrer star"
2153,2503,False
1917,2509,False
545,2510,Answer: True
1253,2511,False
3120,2512,False
1977,2513,Answer: False
1421,2515,"If both Jussara Barros and Sanna Saastamoinen-Barrois have appeared as guests stars in different episodes of a TV show, then the answer is False, as they are referring to two different individuals who happened to appear on the same show"
4930,2516,True
4778,2517,"To determine whether ""Black Maps and Motel Rooms"" in two given records refer to the same entity, we need to compare the release dates first"
4991,2518,False
576,2520,Answer: True
2966,2521,False
2606,2522,True
1853,2523,False
2190,2524,"If the Margaret Armen mentioned in both records refers to the same person, then the answer is True"
4199,2525,"If the two records are referring to the same person, then the answer is True"
2069,2527,False
3441,2528,False
3471,2529,False
2743,2532,Answer: Unclear based on the provided information
5076,2536,"If the records refer to the same person (actress and guest star roles), answer: True"
1285,2537,False
4607,2538,Answer: False
1433,2539,False
4763,2540,False
2672,2541,True
845,2542,"Record 1: Mid-Life Chrysalis (2004) - action, adventure, animation genre"
151,2543,Answer: False
2773,2545,False
2554,2546,False
1486,2547,False
1040,2548,False
2333,2550,False
3426,2553,False
1568,2554,False
2149,2555,Answer: False
1982,2556,False
4811,2557,False
1040,2558,False
3399,2559,False
4890,2561,Answer: True
345,2566,Answer: False
3998,2567,Answer: False
2632,2570,False
4690,2571,False
1614,2572,"If the records are referring to the same person, answer with ""True"
1202,2573,Answer: False
1818,2575,False
4736,2577,True
1786,2578,"Both records refer to the same movie, so answer is True"
3095,2579,False
1065,2580,Answer: False
1475,2581,False
4095,2583,Example 3: 
1474,2585,True
3609,2587,False
4996,2588,True
2711,2591,Answer: False
2453,2593,False
4819,2597,"If the records are referring to the same person, then the answer is True"
859,2601,True
5086,2602,"If the records are referring to the same person (John McGiver), then the answer is True"
4890,2605,"If they are referring to the same person, answer True"
3609,2606,False
2022,2607,False
1701,2607,False
3002,2608,True
2827,2609,False
1040,2610,False
3435,2612,True
1392,2613,True
1626,2614,False
907,2615,"record 1: Kenneth Casey, record 2: S-L-- SLED H-O-- HOCKEY JJ instantly wants to join a sled hockey team made up entirely of people with disabilities, record 3: CASEY, KENNETH, record 4: DOWN SYNDROME, RECREATIONAL ACTIVITIES, JJ's friend from school invites him to try out for the local sled hockey team"
2261,2616,Answer: False
3256,2617,False
914,2618,False
4095,2619,False
3185,2620,False
1040,2621,False
3826,2623,"If the two records are referring to the same person, then the answer is True"
4464,2626,record 1: Mr
631,2627,"Your task is to determine whether ""Scene of the Crime"" in two different record descriptions refers to the same crime or investigation, or if it refers to two separate events"
3909,2628,False
4095,2630,"If ""Guest in the Night"" and ""Lily Tomlin guestStars"" refer to different entities, answer with False"
619,2631,"For this example, since both records are related to the same television series, ""Boys Over Flowers"" and ""Youth Over Flowers in Africa"", they likely refer to the same entity"
4679,2632,False
773,2636,False
200,2638,False
2732,2640,False
1823,2641,False
4598,2643,False
2704,2646,True
3226,2648,"If ""Not in Our Stars"" refers to the same production or episode in both records, then the answer is True"
4802,2650,False
4544,2651,False
2398,2652,False
4184,2653,False
4214,2655,False
4165,2656,Answer: False
4683,2657,True
696,2658,False
1177,2659,False
4095,2661,"If ""Guest in the Night"" and ""Jim Grollman guestStars"" refer to the same entity, answer with ""True"
2961,2662,False
533,2664,False
2269,2668,False
1115,2669,True
828,2671,"If the records refer to the same person (Bud Townsend), then the answer is True"
3226,2673,If the records refer to the same entity (e
716,2675,False
3784,2676,False
2745,2678,False
4992,2680,False
2841,2681,"If the movie ""Der Fall Schurzheim"" released in 1967 is being referred to in both records, then answer with True"
3609,2682,False
4099,2683,"If the two records are referring to the same person, then the answer is True"
3737,2685,False
1250,2686,False
4095,2688,"If ""Guest in the Night"" and ""Erin Moriarty guestStars"" refer to the same production or event, answer with ""True"
4077,2689,True
4935,2690,False
4944,2691,If the records represent two different instances of the same person (i
3784,2692,False
1982,2693,False
4776,2694,False
4573,2695,"If the records are referring to the same person, say ""True"
843,2697,True
4318,2698,True
2139,2699,Example 3:
529,2699,record 1: The Accused (1958) is a movie in the genre of drama
4393,2700,False
2980,2701,True
4095,2702,"Record 1 and Record 2 refer to the same entity (Ava Lenet) as she appears as a guest in ""Guest in the Night"" and also has a guest star credit in ""Ava Lenet guestStars"""
3987,2703,True
2967,2704,Answer: False
1855,2706,Answer: True
2302,2707,Answer: False
4095,2708,False
2053,2710,"If the records are referring to the same entity (Larry Blyden), then answer with ""True"
344,2711,False
786,2714,False
2988,2715,False
1432,2716,Answer: True
1247,2717,False
3333,2720,False
1010,2721,"If ""Martha Wentworth"" and ""Martha Thimmesch"" are two different names for the same person, then the answer is True"
1838,2722,"If the two records refer to the same episode or scene in a series, then the answer is True"
1868,2723,False
1209,2725,False
4095,2726,False
3868,2727,False
2928,2728,False
4393,2729,Answer: False
452,2730,False
4095,2733,"If the actor ""Gabe Begneaud"" appears as a guest star in both records, then the answer is True"
2795,2734,False
3857,2735,False
4095,2736,"If ""Guest in the Night"" and ""Ruth Rudnick guestStars"" refer to the same person, answer with True"
1289,2738,"record 1: For Father Darling 1954-01-01 Drama, record 2: The Lantern Festival Unfolds a Secret 2016-09-27"
4027,2739,True
3465,2740,Answer: False
2368,2741,"To determine if the records refer to the same entity or not, we need to analyze the context and details provided"
4164,2743,False
1977,2744,Example 3: 
2822,2746,False
4607,2747,Answer: False
2549,2748,False
88,2752,False
4202,2753,False
1063,2754,False
832,2756,False
3226,2757,False
1756,2759,False
3753,2759,False
2030,2759,False
707,2761,True
4847,2762,Answer: False
1127,2763,record 1: Episode #2
4184,2763,"For this example, the answer is: True, as both records refer to the same episode in a TV series"
97,2763,Answer: False
914,2764,False
2079,2765,False
4373,2770,Answer: False
910,2771,False
3554,2772,False
3226,2773,False
3023,2774,False
4095,2775,False
4252,2776,Answer: False
676,2778,False
162,2778,False
4095,2779,"If ""Guest in the Night"" and ""Remak Ramsay guestStars"" refer to the same person, answer with ""True"
1339,2781,False
5084,2781,"If Joseph Hamilton and Bret Hamilton are the same person, answer with True"
3408,2782,"If the records refer to the same person (Maxine Stuart), then the answer is True"
4486,2783,False
1715,2784,False
3306,2785,True
1223,2786,True
5107,2787,False
4393,2788,False
4679,2789,Answer: True
1232,2790,Answer: False
1272,2794,Answer: False
1266,2795,"If the records are referring to the same person (Ben Stiller), then the answer is True"
1310,2796,False
591,2797,False
287,2798,False
2562,2799,"If the records are referring to the same person, the answer is True"
767,2800,False
5021,2802,False
75,2803,False
5001,2806,False
3061,2807,"record 1: All Through the House (movie), record 2: ""W-E– WE’RE B-A-C-K!"" (episode)"
27,2808,record 1: A Shot in the Dark (TV series episode)
1977,2811,False
4829,2812,Answer: False
4962,2813,False
3555,2813,False
4319,2814,False
985,2815,False
1040,2816,False
1040,2817,"If you are unable to identify the second record's description, you cannot determine whether it refers to the same entity as the first record"
1571,2819,False
1715,2821,False
1851,2822,Your task is to determine if the records refer to the same entity (person) or not based on the provided information
1364,2824,True
3573,2824,False
1287,2826,False
4095,2828,"If ""Guest in the Night"" is referring to a specific character or person, and ""Ali Jahangiri guestStars"" indicates that a particular individual named Ali Jahangiri appeared as a guest on the show, then:"
4607,2830,"If Mary Jane Waldo is the writer of ""Blindsided"", then the answer would be:"
4771,2832,False
288,2833,Answer: False
1843,2834,False
1035,2836,False
4808,2836,False
4095,2837,"If ""Guest in the Night"" is a specific episode or production within the context of Example 1, and ""Cathy Ladman guestStars"" refers to an individual's appearance on that episode or production, then:"
25,2838,False
1571,2841,False
4095,2842,"If ""Guest in the Night"" and ""Caitlin Serros guestStars"" are referring to the same person, then answer with ""True"
3117,2843,"If the records refer to the same person, enter ""True"
2576,2846,"If the records refer to the same person (actress Lisa Hammer), then the answer is True"
705,2847,False
4854,2849,True
605,2850,False
4416,2851,False
3619,2854,False
910,2855,False
4607,2857,False
4095,2858,"If ""Guest in the Night"" and ""Celia Lovsky guestStars"" refer to the same person or event, answer with True"
1040,2859,False
345,2860,False
2424,2862,False
3796,2863,Record descriptions indicate that different movies are being described in both records (Different Dreams vs A Different Target)
3186,2864,"To check if both records are referring to the same entity, we need to understand what is being presented in each record"
676,2866,False
2572,2868,Answer: False
4393,2871,False
934,2872,False
5087,2873,False
4231,2874,Answer: False
3773,2875,False
3939,2877,False
3256,2878,False
1254,2881,False
910,2884,False
2305,2885,False
1545,2886,False
