,D1,D2,responses
1504,583,8916,False
1505,584,13361,False
1506,584,14457,False
1507,584,965,False
1508,585,13589,False
1509,585,19031,True
1510,586,3417,False
1511,586,15740,True
1512,586,3410,True
1513,587,10648,False
1514,587,17127,False
1515,587,14455,True
1516,588,16835,True
1517,588,3389,True
1518,588,18144,False
1519,589,16953,False
1520,589,14999,True
1521,589,15495,False
1522,590,3686,False
1523,590,7672,True
1524,590,5660,True
1525,591,1480,False
1526,591,5594,False
1527,592,12495,False
1528,592,2520,False
1529,592,4421,False
1530,593,3678,False
1531,593,7075,False
1532,593,9766,False
1533,594,20843,False
1534,594,9347,False
1535,594,8078,False
1536,595,11880,False
1537,595,14315,False
1538,595,14869,True
1539,596,18158,False
1540,596,12627,False
1541,596,107,True
1542,597,10321,True
1543,597,22043,True
1544,598,14107,False
1545,598,14091,False
1546,598,2084,False
1547,599,19773,False
1548,599,21543,False
1549,599,556,True
1550,600,12881,True
1551,600,903,False
1552,600,4691,True
1553,601,18202,True
1554,601,8682,False
1555,601,9198,False
1556,602,17332,True
1557,602,17645,False
1558,602,274,False
1559,603,21731,True
1560,603,9714,False
1561,603,19358,True
1562,604,11069,True
1563,604,15829,True
1564,604,11067,False
1565,605,10783,True
1566,605,12328,False
1567,605,21418,False
1568,606,1494,False
1569,606,8137,False
1570,606,12362,False
1571,607,19298,False
1572,607,4959,False
1573,607,14971,False
1574,608,19334,True
1575,608,11421,True
1576,609,15319,False
1577,609,14207,False
1578,609,19490,False
1579,610,15811,False
1580,610,1115,False
1581,610,4944,False
1582,611,10439,False
1583,611,2439,False
1584,611,8429,False
1585,612,184,False
1586,612,2829,True
1587,612,4733,True
1588,613,11975,False
1589,613,13163,False
1590,613,16640,False
1591,614,22045,True
1592,614,20409,False
1593,614,11998,False
1594,615,5863,False
1595,615,1393,False
1596,615,17519,True
1597,616,12447,False
1598,616,1703,False
1599,616,11665,False
1600,617,19540,False
1601,617,11502,False
1602,618,8423,False
1603,618,8028,False
1604,618,14335,True
1605,619,16121,False
1606,619,1103,False
1607,619,16124,False
1608,620,3741,False
1609,620,12019,False
1610,620,20130,False
1611,621,7079,False
1612,621,9205,False
1613,621,15384,False
1614,622,20755,False
1615,622,3159,False
1616,622,15060,False
1617,623,4744,False
1618,623,8820,True
1619,623,14735,False
1620,624,4039,True
1621,624,19036,False
1622,625,18443,True
1623,625,21566,False
1624,625,13261,False
1625,626,21676,False
1626,626,14707,False
1627,626,16608,True
1628,628,8601,False
1629,628,11531,False
1630,628,14647,False
1631,629,2738,False
1632,629,747,False
1633,629,2739,False
1634,630,12817,True
1635,630,12819,False
1636,630,6771,True
1637,631,4378,False
1638,631,21424,False
1639,631,14381,False
1640,632,14186,False
1641,632,13149,True
1642,633,5320,False
1643,633,2010,False
1644,633,18607,False
1645,634,12897,False
1646,634,928,False
1647,634,8531,False
1648,635,21119,True
1649,635,13762,True
1650,635,12796,False
1651,636,9151,True
1652,636,14627,False
1653,636,8689,False
1654,637,3955,False
1655,637,15919,False
1656,637,15920,False
1657,638,4328,False
1658,638,4329,False
1659,638,20333,False
1660,639,10128,False
1661,639,7371,True
1662,639,12389,False
1663,640,2390,True
1664,640,10358,True
1665,640,6573,True
1666,641,11665,False
1667,641,2034,False
1668,642,5608,False
1669,642,6155,False
1670,642,14654,False
1671,644,9985,False
1672,644,12588,False
1673,644,7972,False
1674,645,6760,False
1675,645,6985,False
1676,646,12881,False
1677,646,903,False
1678,646,10836,False
1679,647,7618,False
1680,647,15653,False
1681,647,10958,False
1682,648,4759,False
1683,648,8812,False
1684,648,4756,False
1685,649,20118,False
1686,649,1427,True
1687,649,12734,False
1688,650,6041,False
1689,650,13045,False
1690,650,6180,False
1691,651,9648,False
1692,651,6905,False
1693,651,10947,False
1694,652,19074,False
1695,652,6708,True
1696,652,7445,True
1697,654,14489,True
1698,654,6535,False
1699,654,12590,False
1700,655,14266,False
1701,655,21590,False
1702,655,16405,False
1703,656,4512,False
1704,656,4530,False
1705,656,10558,False
1706,657,20812,True
1707,657,18820,True
1708,657,8422,False
1709,658,10831,False
1710,658,21942,True
1711,658,12878,True
1712,659,6278,False
1713,659,499,False
1714,660,10273,True
1715,660,4243,False
1716,660,8285,False
1717,661,13002,False
1718,661,10956,False
1719,662,17258,True
1720,663,8127,False
1721,663,840,False
1722,663,7135,True
1723,664,18569,False
1724,664,11618,True
1725,664,5378,False
1726,665,19987,False
1727,665,9377,False
1728,665,14902,False
1729,666,2526,False
1730,666,14433,False
1731,666,12514,True
1732,667,7079,True
1733,667,6298,True
1734,667,13511,True
1735,669,4415,False
1736,669,12490,False
1737,669,6227,False
1738,670,14473,True
1739,670,20372,True
1740,670,15515,True
1741,671,16444,True
1742,671,4090,True
1743,672,15769,False
1744,672,2944,True
1745,672,16016,False
1746,673,8664,False
1747,673,18693,False
1748,673,20186,True
1749,674,766,False
1750,674,19884,False
1751,674,18391,False
1752,675,4663,False
1753,675,18212,True
1754,675,20889,False
1755,676,12474,False
1756,677,15977,False
1757,677,2905,False
1758,677,17839,True
1759,678,20733,True
1760,678,14868,False
1761,678,8962,False
1762,679,510,False
1763,679,14223,False
1764,679,17992,False
1765,680,10770,False
1766,680,843,True
1767,680,19224,False
1768,681,20251,True
1769,681,5618,False
1770,681,1165,False
1771,682,11832,False
1772,682,20511,False
1773,682,18774,False
1774,683,4760,False
1775,683,1850,True
1776,683,12821,False
1777,684,15210,False
1778,684,17572,False
1779,684,17573,False
1780,686,19933,False
1781,686,11517,False
1782,686,18655,False
1783,687,20212,True
1784,687,21913,False
1785,687,19433,False
1786,688,6799,False
1787,688,4783,True
1788,688,8839,True
1789,689,13841,False
1790,689,138,False
1791,690,12896,True
1792,690,19149,True
1793,691,17289,True
1794,691,17947,True
1795,691,16716,True
1796,692,11840,False
1797,692,16085,False
1798,692,18704,True
1799,693,9143,False
1800,693,104,True
1801,693,2611,True
1802,694,20006,False
1803,694,2043,False
1804,694,11973,False
1805,695,8127,False
1806,695,12569,True
1807,695,15531,False
1808,697,1943,False
1809,697,1129,False
1810,697,17454,False
1811,698,20133,False
1812,698,13510,False
1813,698,16032,False
1814,699,14265,True
1815,699,3856,True
1816,699,4283,True
1817,700,17704,False
1818,701,6753,True
1819,701,6754,False
1820,701,9931,False
1821,702,17434,False
1822,702,2811,True
1823,702,10709,False
1824,703,17210,True
1825,703,4737,False
1826,703,18759,True
1827,704,18206,True
1828,705,19997,False
1829,705,9780,False
1830,705,12895,True
1831,707,8042,True
1832,707,11829,True
1833,707,17384,False
1834,708,3128,True
1835,708,13094,False
1836,708,1101,False
1837,709,3126,False
1838,709,15003,True
1839,709,1096,True
1840,710,8907,False
1841,710,2945,True
1842,710,10867,False
1843,711,7671,True
1844,711,7681,True
1845,711,20541,False
1846,712,4334,False
1847,712,21337,False
1848,712,7350,False
1849,713,18498,False
1850,713,18892,False
1851,713,9651,False
1852,714,3513,False
1853,714,10363,False
1854,714,16478,True
1855,715,7850,False
1856,715,11900,False
1857,715,10860,False
1858,716,5898,True
1859,716,6117,False
1860,717,11791,False
1861,717,12188,False
1862,717,20106,True
1863,718,9640,False
1864,718,7425,False
1865,718,10033,False
1866,719,15628,True
1867,719,15581,True
1868,719,6972,True
1869,720,2693,True
1870,720,13398,True
1871,720,21218,False
1872,722,3998,False
1873,722,12995,True
1874,722,8523,False
1875,723,1687,False
1876,723,9675,True
1877,723,5636,False
1878,725,12440,False
1879,725,16277,True
1880,725,16800,True
1881,726,1064,False
1882,726,10507,True
1883,726,10508,False
1884,727,21724,False
1885,728,12673,False
1886,728,2699,False
1887,728,14590,False
1888,729,14465,False
1889,729,601,False
1890,729,20656,False
1891,730,2782,False
1892,730,559,False
1893,730,6466,False
1894,731,4770,False
1895,731,5450,False
1896,732,16393,False
1897,732,9995,False
1898,732,7755,False
1899,733,12243,False
1900,733,132,False
1901,733,14192,False
1902,734,5991,True
1903,734,4003,False
1904,734,10454,False
1905,735,12273,True
1906,735,10273,False
1907,735,8285,False
1908,736,13018,False
1909,736,3337,False
1910,736,10971,False
1911,737,6759,True
1912,737,7066,False
1913,737,12044,False
1914,738,2855,False
1915,738,18197,False
1916,738,17670,True
1917,739,18445,False
1918,739,3315,False
1919,740,17812,True
1920,740,2036,False
1921,740,17808,True
1922,741,15355,False
1923,741,21551,False
1924,741,20506,False
1925,742,10729,False
1926,742,8235,False
1927,742,12766,False
1928,743,13660,True
1929,743,17324,False
1930,743,19200,False
1931,744,17780,False
1932,744,6490,False
1933,745,11810,True
1934,745,11811,False
1935,745,15384,True
1936,746,15436,False
1937,746,18839,False
1938,746,13828,False
1939,747,19676,False
1940,747,13170,False
1941,747,6385,False
1942,749,9276,False
1943,749,15430,True
1944,749,9277,False
1945,750,15890,False
1946,750,10530,False
1947,750,14477,False
1948,751,3527,False
1949,751,19933,False
1950,751,10836,False
1951,752,3678,False
1952,752,7075,True
1953,752,9766,True
1954,753,10375,False
1955,753,10376,False
1956,753,2410,False
1957,754,8527,False
1958,754,5479,True
1959,754,7490,True
1960,755,11851,False
1961,755,15790,False
1962,755,17464,False
1963,756,19114,False
1964,756,12637,False
1965,756,21154,False
1966,757,2409,False
1967,757,12380,False
1968,757,12382,False
1969,758,5931,False
1970,758,17688,False
1971,759,6310,False
1972,759,4311,True
1973,759,8381,True
1974,761,11832,False
1975,761,18774,False
1976,761,21777,False
1977,763,6062,False
1978,763,17761,False
1979,763,13078,True
1980,764,5098,False
1981,764,2901,False
1982,764,17112,False
1983,765,15415,False
1984,766,4192,False
1985,766,11514,False
1986,766,5931,False
1987,767,21563,False
1988,767,6247,False
1989,767,8739,False
1990,768,4345,False
1991,768,20632,False
1992,768,10397,False
1993,769,10439,False
1994,769,4343,False
1995,769,6362,False
1996,770,11223,True
1997,770,1111,False
1998,771,13509,True
1999,771,11539,True
2000,771,5517,False
2001,772,8624,False
2002,772,1521,False
2003,772,18440,False
2004,773,14273,False
2005,773,4320,False
2006,773,7502,False
2007,774,10931,False
2008,774,14885,True
2009,774,18664,False
2010,775,20812,False
2011,775,18820,False
2012,775,8422,False
2013,776,150,False
2014,776,16196,False
2015,776,19317,False
2016,777,14037,False
2017,777,16022,False
2018,777,6059,False
2019,778,10705,False
2020,778,16756,False
2021,778,17996,False
2022,779,8792,False
2023,779,1083,False
2024,779,5027,False
2025,780,4064,False
2026,780,5808,False
2027,780,14278,True
2028,781,10696,False
2029,781,17483,True
2030,781,508,False
2031,782,11066,True
2032,782,323,True
2033,782,21987,False
2034,783,19235,False
2035,783,16942,False
2036,783,1085,False
2037,784,4647,False
2038,784,21196,False
2039,784,12733,True
2040,785,15863,False
2041,785,14802,False
2042,785,10845,True
2043,786,17465,False
2044,787,8779,True
2045,787,4739,False
2046,787,8781,True
2047,788,20677,True
2048,788,18156,False
2049,788,14901,True
2050,789,2161,False
2051,789,13030,False
2052,790,13777,False
2053,790,7832,False
2054,790,7485,False
2055,791,3258,False
2056,791,16614,False
2057,791,19465,False
2058,793,12058,True
2059,793,4044,False
2060,793,10077,False
2061,794,19963,False
2062,794,19964,True
2063,794,13704,False
2064,795,20803,False
2065,795,3849,False
2066,795,21892,False
2067,796,15873,True
2068,796,19972,False
2069,796,11289,False
2070,797,16252,False
2071,797,10346,False
2072,797,6508,True
2073,798,21293,False
2074,798,8209,False
2075,798,6373,True
2076,800,14756,False
2077,800,14662,False
2078,800,2971,False
2079,801,2161,False
2080,801,8931,True
2081,801,13029,False
2082,802,20115,False
2083,802,5197,False
2084,803,4121,False
2085,804,2879,False
2086,804,4250,False
2087,804,11124,False
2088,805,8378,False
2089,805,8379,False
2090,805,14294,True
2091,806,5375,False
2092,806,20383,False
2093,807,14882,False
2094,807,5825,False
2095,807,10731,False
2096,809,14213,False
2097,809,18917,False
2098,809,20809,False
2099,810,1480,False
2100,811,4336,True
2101,811,19486,True
2102,811,14325,True
2103,812,12030,True
2104,812,5995,False
2105,812,4005,False
2106,813,11783,False
2107,813,19598,False
2108,814,17506,True
2109,814,16316,False
2110,816,22045,False
2111,816,417,False
2112,816,11998,False
2113,817,3008,False
2114,817,19557,False
2115,818,20109,False
2116,818,979,True
2117,818,8789,False
2118,819,12108,False
2119,819,9517,False
2120,819,9510,False
2121,820,7079,True
2122,820,6298,True
2123,820,13511,False
2124,821,14473,False
2125,821,20372,False
2126,821,15515,False
2127,822,6624,False
2128,822,4592,False
2129,822,693,False
2130,823,10932,False
2131,824,5682,False
2132,824,2531,False
2133,824,564,False
2134,825,18185,False
2135,825,17587,False
2136,825,18860,False
2137,826,17033,False
2138,826,4128,False
2139,826,15764,False
2140,827,5070,False
2141,827,20893,False
2142,827,4123,False
2143,828,10887,True
2144,828,6908,True
2145,828,4885,False
2146,829,13530,True
2147,829,14811,False
2148,829,10852,False
2149,830,10536,False
2150,831,15401,False
2151,831,4924,False
2152,831,9189,False
2153,832,19556,False
2154,832,16764,False
2155,832,4597,True
2156,833,18899,True
2157,833,851,False
2158,833,3539,False
2159,834,7989,False
2160,834,7685,False
2161,834,21642,False
2162,835,5518,False
2163,835,15482,False
2164,835,9556,False
2165,836,21563,True
2166,836,6247,False
2167,836,8739,True
2168,837,11461,False
2169,837,19871,False
2170,837,3124,False
2171,838,3126,False
2172,838,15003,False
2173,838,715,True
2174,839,569,False
2175,839,13463,False
2176,839,20001,False
2177,840,16063,False
2178,840,21161,False
2179,841,18906,False
2180,841,20463,False
2181,841,21859,False
2182,842,10759,False
2183,842,21192,False
2184,842,4964,False
2185,843,11791,False
2186,843,18211,False
2187,843,20106,False
2188,844,21014,False
2189,844,11346,False
2190,845,18858,False
2191,845,21364,False
2192,845,20516,False
2193,846,10050,False
2194,846,20632,False
2195,846,4345,False
2196,847,18702,False
2197,847,14303,False
2198,847,13135,False
2199,848,3153,True
2200,848,602,False
2201,848,14544,False
2202,849,17122,True
2203,849,21093,False
2204,849,21130,False
2205,850,162,False
2206,850,484,False
2207,850,8443,True
2208,851,17473,False
2209,851,17171,True
2210,851,18430,True
2211,852,16011,False
2212,852,12781,True
2213,853,17842,False
2214,853,6528,False
2215,853,7686,False
2216,854,4766,False
2217,854,19574,False
2218,854,2852,False
2219,856,12627,False
2220,856,107,False
2221,856,18158,False
2222,857,15324,False
2223,857,7347,True
2224,857,3346,False
2225,858,6383,False
2226,858,16207,False
2227,859,13586,False
2228,859,2223,False
2229,859,15078,False
2230,860,4521,False
2231,861,11887,False
2232,861,18769,False
2233,861,20927,False
2234,862,5782,True
2235,862,11818,True
2236,862,2329,False
2237,863,558,False
2238,863,12796,False
2239,864,7113,False
2240,864,5880,False
2241,864,11894,True
2242,865,18734,False
2243,865,19601,False
2244,865,21761,False
2245,868,20332,False
2246,868,3080,False
2247,868,6709,False
2248,869,19950,False
2249,869,10114,False
2250,869,6203,False
2251,870,14930,True
2252,870,6271,False
2253,871,20883,False
2254,871,20288,True
2255,871,18873,False
2256,872,15268,False
2257,872,4194,False
2258,872,11789,False
2259,873,4775,False
2260,873,18877,False
2261,873,21074,False
2262,874,14211,False
2263,874,19662,False
2264,874,5644,True
2265,875,13933,True
2266,875,4226,True
2267,875,3948,False
2268,876,21894,False
2269,876,20327,False
2270,876,8316,False
2271,877,9960,False
2272,877,176,False
2273,877,2333,False
2274,878,3256,False
2275,878,9557,False
2276,878,21066,False
2277,879,21646,False
2278,879,19182,False
2279,879,16637,False
2280,880,13969,False
2281,880,3983,False
2282,880,5986,False
2283,881,6327,False
2284,881,20925,False
2285,881,6284,False
2286,882,6715,False
2287,882,18870,False
2288,882,21201,False
2289,883,8991,False
2290,883,6183,False
2291,883,15019,False
2292,884,20899,False
2293,884,14585,False
2294,884,17167,True
2295,885,14968,False
2296,885,14967,False
2297,885,3084,False
2298,887,16909,False
2299,888,866,False
2300,888,17174,False
2301,889,19565,True
2302,889,10725,True
2303,889,17904,True
2304,890,13697,False
2305,890,5703,False
2306,890,3669,False
2307,891,11624,False
2308,891,13583,False
2309,891,3613,False
2310,892,4518,False
2311,892,5659,False
2312,892,21096,True
2313,893,1774,False
2314,893,11620,True
2315,893,10805,False
2316,894,21393,False
2317,895,8479,False
2318,895,8480,False
2319,895,20645,False
2320,896,1632,False
2321,896,17526,False
2322,896,13197,False
2323,897,7786,False
2324,897,20886,False
2325,897,1813,False
2326,898,7383,False
2327,898,6988,False
2328,898,15335,False
2329,899,4342,False
2330,899,20206,False
2331,900,12985,False
2332,900,8970,False
2333,900,14887,False
2334,901,21814,False
2335,901,3850,False
2336,901,17520,False
2337,902,1740,False
2338,902,20697,False
2339,902,20513,False
2340,903,16989,True
2341,903,15526,False
2342,903,1604,False
2343,904,20181,False
2344,904,18760,False
2345,904,3885,False
2346,905,19636,False
2347,905,2193,False
2348,905,13444,False
2349,906,20051,False
2350,906,13584,False
2351,906,3469,True
2352,907,19340,False
2353,907,13994,True
2354,907,1252,False
2355,908,3047,False
2356,908,13023,False
2357,909,19227,False
2358,909,11490,False
2359,909,10426,True
2360,910,8105,False
2361,910,7426,True
2362,910,14046,False
2363,911,2923,False
2364,911,19841,False
2365,911,19024,True
2366,912,21109,False
2367,912,2211,False
2368,912,15063,False
2369,913,14983,False
2370,914,12713,False
2371,914,10410,False
2372,914,14351,False
2373,915,20002,True
2374,916,7514,False
2375,916,8910,False
2376,917,17317,True
2377,918,4286,False
2378,918,20490,False
2379,919,17371,True
2380,919,17533,False
2381,919,3333,False
2382,920,15513,False
2383,920,10373,False
2384,920,3246,False
2385,921,20638,True
2386,921,19077,False
2387,921,21915,False
2388,922,13506,False
2389,922,15477,False
2390,922,21743,False
2391,923,18323,False
2392,924,10244,False
2393,924,387,False
2394,924,2316,False
2395,925,21757,True
2396,925,7796,False
2397,925,18687,False
2398,926,17947,True
2399,926,4426,True
2400,926,8142,True
2401,927,7497,False
2402,927,1747,False
2403,927,2667,False
2404,928,21443,False
2405,928,14892,False
2406,928,16247,False
2407,929,15201,False
2408,929,21729,False
2409,930,8087,False
2410,930,15250,False
2411,930,8579,False
2412,931,12483,False
2413,931,6451,True
2414,931,6450,False
2415,932,17506,False
2416,932,16316,False
2417,932,16597,False
2418,933,14624,False
2419,933,9637,False
2420,933,21971,False
2421,934,7128,True
2422,934,13148,True
2423,935,19579,False
2424,935,6855,False
2425,935,14800,True
2426,936,22062,False
2427,936,14004,False
2428,936,13875,False
2429,937,12560,True
2430,937,18924,False
2431,937,19775,True
2432,938,8425,False
2433,938,19414,False
2434,938,15252,True
2435,939,20051,False
2436,939,3615,True
2437,939,13584,False
2438,940,21204,True
2439,940,19649,False
2440,940,1725,False
2441,941,12780,False
2442,941,874,False
2443,941,2805,False
2444,942,7073,False
2445,942,1699,False
2446,942,13760,False
2447,943,5577,False
2448,943,2091,False
2449,943,11605,False
2450,944,14177,True
2451,944,12528,False
2452,944,9392,False
2453,945,3103,True
2454,945,19039,False
2455,945,14952,False
2456,946,7788,False
2457,946,18934,False
2458,946,21947,False
2459,947,13423,True
2460,948,9163,True
2461,948,20568,True
2462,948,20047,False
2463,949,20070,False
2464,949,7346,False
2465,949,8100,False
2466,950,3560,False
2467,950,17325,False
2468,950,15942,True
2469,951,11690,False
2470,952,6455,False
2471,952,14476,False
2472,952,5386,False
2473,953,9481,False
2474,953,14583,False
2475,953,2693,False
2476,954,21788,False
2477,954,10190,False
2478,956,5070,False
2479,956,20893,False
2480,956,4123,False
2481,957,12737,False
2482,957,17076,False
2483,957,5820,False
2484,958,21140,False
2485,958,17452,False
2486,958,11174,False
2487,959,21908,False
2488,959,12005,False
2489,959,12006,True
2490,960,5809,False
2491,960,13888,False
2492,960,3973,False
2493,961,450,False
2494,961,14317,True
2495,961,8406,False
2496,962,12359,False
2497,962,11029,False
2498,962,10358,False
2499,963,19235,False
2500,963,17007,True
2501,963,1085,False
2502,965,14673,False
2503,965,2807,False
2504,965,9798,False
2505,966,4750,False
2506,966,3847,False
2507,966,19510,False
2508,967,18506,False
2509,968,13801,False
2510,968,19351,False
2511,968,20770,False
2512,969,9399,False
2513,969,18295,True
2514,970,6930,True
2515,970,13589,False
2516,970,19031,False
2517,971,13426,False
2518,972,10721,True
2519,972,2777,True
2520,972,13391,False
2521,973,14377,True
2522,973,20431,False
2523,973,21568,False
2524,974,10336,True
2525,974,19757,False
2526,974,8395,False
2527,975,20773,False
2528,975,13414,False
2529,975,13422,True
2530,976,20778,False
2531,977,409,False
2532,977,15509,False
2533,977,11580,False
2534,979,5084,False
2535,979,18264,False
2536,982,2320,False
2537,983,18364,True
2538,984,11859,False
2539,984,7885,False
2540,984,21329,False
2541,985,20771,False
2542,985,18738,False
2543,985,9570,False
2544,986,8700,True
2545,986,6669,True
2546,986,12695,False
2547,987,2387,False
2548,987,17504,True
2549,988,13513,False
2550,988,3710,True
2551,988,19938,False
2552,989,2358,True
2553,989,12318,True
2554,990,18153,False
2555,990,20385,False
2556,990,16760,False
2557,991,18129,False
2558,991,17474,False
2559,991,13597,False
2560,992,21332,False
2561,992,1026,False
2562,992,20020,False
2563,993,12648,False
2564,993,21172,False
2565,993,19545,False
2566,994,18522,False
2567,994,3296,True
2568,994,6241,False
2569,995,14066,False
2570,995,392,True
2571,995,7357,False
2572,996,8735,False
2573,996,16893,False
2574,996,2750,False
2575,997,18859,False
2576,997,4379,True
2577,997,17120,False
2578,998,14435,False
2579,998,16461,False
2580,998,3277,False
2581,999,1002,True
2582,999,4923,True
2583,999,1893,False
2584,1000,10375,False
2585,1000,15955,True
2586,1000,12011,False
2587,1001,6638,True
2588,1001,7650,False
2589,1001,21234,True
2590,1002,4002,False
2591,1002,14094,False
2592,1002,2092,True
2593,1003,7220,False
2594,1003,13454,False
2595,1003,21184,False
2596,1004,21067,False
2597,1004,11073,False
2598,1004,1109,False
2599,1005,11657,True
2600,1005,13075,False
2601,1005,2237,False
2602,1006,2370,False
2603,1006,6019,False
2604,1006,20936,True
2605,1007,21613,False
2606,1007,11116,False
2607,1007,7733,True
2608,1008,9841,False
2609,1008,13740,False
2610,1008,21314,False
2611,1009,10601,True
2612,1009,12644,False
2613,1009,780,False
2614,1010,3126,False
2615,1010,1096,False
2616,1010,15003,True
2617,1011,5752,False
2618,1011,13413,True
2619,1011,20290,False
2620,1012,5200,False
2621,1012,19958,False
2622,1012,9229,False
2623,1013,19987,False
2624,1013,9377,False
2625,1013,14902,False
2626,1014,13064,True
2627,1014,7028,False
2628,1014,7029,False
2629,1015,3889,False
2630,1015,10117,False
2631,1017,12416,False
2632,1017,7454,False
2633,1017,4901,False
2634,1018,18449,False
2635,1018,17514,False
2636,1018,21013,False
2637,1019,16801,False
2638,1019,21144,False
2639,1019,18881,True
2640,1020,14066,False
2641,1020,12548,False
2642,1020,4027,False
2643,1021,13969,False
2644,1021,3983,False
2645,1021,5986,False
2646,1022,12116,True
2647,1023,10696,False
2648,1023,14659,False
2649,1023,495,False
2650,1024,21339,False
2651,1024,12674,True
2652,1024,18694,True
2653,1025,18636,False
2654,1025,21416,False
2655,1025,10302,False
2656,1026,12825,False
2657,1027,7807,False
2658,1027,19972,False
2659,1027,20624,False
2660,1028,18569,False
2661,1028,6623,False
2662,1028,11618,False
2663,1029,9288,False
2664,1029,14053,False
2665,1029,13471,False
2666,1030,10555,False
2667,1030,14518,False
2668,1030,7979,False
2669,1031,14523,False
2670,1031,13438,True
2671,1031,9629,False
2672,1032,8305,False
2673,1032,10290,True
2674,1032,20920,False
2675,1033,9120,False
2676,1033,5402,True
2677,1033,19609,True
2678,1034,21838,False
2679,1034,19879,False
2680,1034,7645,False
2681,1035,14745,False
2682,1035,18934,False
2683,1035,21947,True
2684,1036,10880,True
2685,1036,992,True
2686,1036,12718,True
2687,1037,14113,False
2688,1037,12168,True
2689,1037,12044,True
2690,1038,18113,False
2691,1038,14915,True
2692,1038,19035,True
2693,1039,4266,False
2694,1039,13880,False
2695,1040,2534,False
2696,1040,10485,False
2697,1040,3381,False
2698,1041,10352,False
2699,1041,3264,False
2700,1041,12782,False
2701,1042,21135,False
2702,1042,6620,False
2703,1044,19853,False
2704,1044,4929,False
2705,1044,3009,True
2706,1045,21668,False
2707,1045,20351,False
2708,1045,21791,False
2709,1046,6112,False
2710,1046,20693,False
2711,1046,17310,False
2712,1047,16121,False
2713,1047,18674,False
2714,1047,7009,False
2715,1048,4830,True
2716,1048,6906,False
2717,1048,17116,True
2718,1049,12969,False
2719,1049,2997,False
2720,1049,8958,False
2721,1050,21381,True
2722,1052,16774,False
2723,1053,1878,False
2724,1054,5993,False
2725,1054,14824,False
2726,1055,18938,False
2727,1055,21645,False
2728,1056,20325,False
2729,1056,12758,False
2730,1056,21661,False
2731,1057,17321,True
2732,1057,18582,True
2733,1057,16735,True
2734,1058,8244,False
2735,1058,2261,True
2736,1059,10260,False
2737,1059,12260,False
2738,1059,6221,False
2739,1060,18,False
2740,1060,2861,False
2741,1061,9047,False
2742,1061,13002,False
2743,1061,2864,False
2744,1062,1550,False
2745,1062,2241,False
2746,1062,6490,False
2747,1063,3145,False
2748,1063,5874,False
2749,1063,18,False
2750,1064,9031,False
2751,1064,9958,False
2752,1065,10600,False
2753,1065,6601,True
2754,1065,21802,False
2755,1066,8297,True
2756,1066,11982,False
2757,1067,10740,True
2758,1067,16317,False
2759,1067,16910,True
2760,1068,8007,False
2761,1068,18290,False
2762,1068,6722,False
2763,1069,5096,True
2764,1069,6219,True
2765,1069,15055,False
2766,1070,18643,False
2767,1070,18620,True
2768,1070,5810,False
2769,1071,1334,False
2770,1071,3481,False
2771,1071,16126,True
2772,1072,7209,False
2773,1072,9194,False
2774,1072,3217,False
2775,1073,2522,True
2776,1073,10475,False
2777,1073,14421,True
2778,1074,20740,True
2779,1074,19037,False
2780,1074,15814,False
2781,1075,14447,True
2782,1075,267,False
2783,1075,468,False
2784,1076,15117,False
2785,1076,7341,False
2786,1076,1541,False
2787,1077,9088,False
2788,1077,11884,False
2789,1078,5134,False
2790,1078,4770,False
2791,1078,5450,False
2792,1079,3560,False
2793,1079,17325,True
2794,1080,12135,False
2795,1080,4440,False
2796,1080,19276,False
2797,1081,21587,True
2798,1081,3143,True
2799,1081,5076,True
2800,1083,12455,False
2801,1083,12456,False
2802,1083,20644,True
2803,1084,2399,False
2804,1084,11913,False
2805,1084,11296,False
2806,1085,20228,False
2807,1085,4250,False
2808,1085,11124,False
2809,1086,11743,False
2810,1086,5095,True
2811,1086,7746,False
2812,1087,16066,False
2813,1087,5672,True
2814,1087,10811,True
2815,1088,4718,False
2816,1088,20712,False
2817,1088,16975,False
2818,1089,8603,False
2819,1089,12347,False
2820,1089,15544,False
2821,1090,16634,False
2822,1090,5528,False
2823,1090,17550,True
2824,1092,10719,False
2825,1092,13747,True
2826,1092,16134,False
2827,1093,5462,True
2828,1093,17690,True
2829,1093,16869,True
2830,1094,18353,True
2831,1094,21806,True
2832,1094,16751,True
2833,1095,2702,True
2834,1095,2704,False
2835,1095,15887,False
2836,1096,15485,False
2837,1096,19343,False
2838,1096,7534,False
2839,1097,15484,False
2840,1098,8179,False
2841,1098,14128,False
2842,1098,2213,False
2843,1099,7727,False
2844,1099,13691,False
2845,1099,15667,False
2846,1100,2183,False
2847,1100,16619,False
2848,1100,21599,False
2849,1102,14835,False
2850,1102,7853,True
2851,1103,14377,False
2852,1103,20431,False
2853,1103,21568,False
2854,1104,15342,False
2855,1104,3740,False
2856,1104,1397,False
2857,1105,8089,False
2858,1106,8828,False
2859,1106,13782,False
2860,1106,14728,False
2861,1107,743,False
2862,1107,6673,False
2863,1107,12700,False
2864,1108,17482,False
2865,1108,10664,False
2866,1108,10672,True
2867,1109,7449,False
2868,1109,21646,False
2869,1109,8091,True
2870,1110,12121,False
2871,1110,6994,False
2872,1110,14102,False
2873,1111,13541,False
2874,1111,12703,False
2875,1112,10800,False
2876,1112,888,False
2877,1112,14760,False
