D1,D2,responses,weight,s-weight
3951,7793,Answer: False,0.2,0.0
3951,2344,False,0.2,0.0
3951,6836,"record 1: The Vampire Diaries - Season 3 (2012) TV series, record 2: The Twilight Saga: Breaking Dawn - Part 2 (2012) movie",0.1,0.0
3953,6826,False,0.1,0.5312987565994263
3953,7217,"If the records refer to the same person (Tyler l Christopher), answer is True",0.1,0.483839750289917
3955,167,"record 1: Christopher Plummer actor,writer,producer",0.1,0.7179880738258362
3955,6772,"Answer: False, as ""producer"" and ""editor"" are different roles compared to just ""director""",0.1,0.9247885346412659
3955,84,"record 1: John Lennon musician,singer,songwriter",0.2,0.870848536491394
3957,4702,"Answer: False, as ""guest stars"" refers to actors who appear on a TV show as special guests, while ""actress"" and ""producer"" are more general job titles in the film industry",0.1,0.6070276498794556
3958,338,Answer: True,0.2,0.7545545697212219
3959,2512,Answer: False,0.1,0.0
3961,3478,Answer: True,0.1,0.8465819358825684
3962,7358,Answer: False,0.1,0.0
3963,6289,False,0.1,0.0
3963,6771,Answer: False,0.1,0.0
3965,6705,"If Scott Brady and Campbell Scott are two different individuals, then the answer is False",0.1,0.6491032242774963
3968,7534,Answer: False,0.1,0.0
3968,5414,False,0.1,0.7261987924575806
3968,7640,False,0.1,0.6428020000457764
3969,6174,Answer: False,0.1,0.0
3969,3050,False,0.1,0.0
3971,7788,Answer: False,0.1,0.740023136138916
3972,3399,Answer: False,0.1,0.0
3973,6750,Answer: False,0.1,0.0
3973,7786,False,0.2,0.0
3974,3589,record 1: John Smith (1956-) computer programmer,0.1,0.5520845055580139
3975,5431,False,0.1,0.7256803512573242
3975,4804,False,0.1,0.7498143911361694
3975,856,False,0.2,0.678504228591919
3976,7697,False,0.1,0.48967310786247253
3976,7447,Answer: False,0.1,0.6419113278388977
3976,961,Answer: False,0.1,0.6586387753486633
3976,1127,Answer: False,0.1,0.5976337790489197
3977,1163,Example 3:,0.1,0.6724298000335693
3977,7049,Answer: False,0.1,0.0
3977,5737,False,0.1,0.645867645740509
3977,1720,False,0.1,0.6099457144737244
3978,4074,Answer: False,0.1,0.567941427230835
3980,2682,False,0.1,0.806823194026947
3980,4033,False,0.1,0.8300632238388062
3980,5717,False,0.1,0.7899333238601685
3984,6150,Answer: False,0.1,0.6194025874137878
3984,2915,"Answer: False, if the second record does not include any information about Lehmann's role as a producer or miscellaneous contributor",0.1,0.8158398270606995
3984,4396,Answer: True,0.1,0.7739658951759338
3984,5453,Answer: False,0.1,0.0
3985,285,Answer: True,0.1,0.7543399333953857
3987,2703,Answer: True,0.1,0.6342445015907288
3988,5832,False,0.1,0.7323527336120605
3988,1513,Answer: True,0.1,0.9394277334213257
3989,3413,Answer: False,0.1,0.0
3989,5559,record 1: David J,0.1,0.0
3989,887,Answer: False,0.1,0.0
3990,43,Answer: True,0.1,0.8865413665771484
3991,6472,Answer: False,0.1,0.0
3995,6241,Answer: False,0.1,0.6636336445808411
3995,3075,Answer: True,0.1,0.9253634214401245
3995,4902,Answer: False,0.1,0.7089366912841797
3998,5249,False,0.1,0.0
3998,5405,"Answer: False, as both records are referring to different entities",0.1,0.0
3998,2567,Answer: False,0.1,0.0
3998,5516,Answer: False,0.2,0.0
3998,267,"Answer: False, as the record descriptions refer to different supervillains and their henchmen launching attacks at different times",0.1,0.0
3998,7071,Answer: False,0.2,0.0
3998,7437,"False, as the two records describe different storylines and do not appear to refer to the same entity",0.1,0.0
3999,6166,"Answer: False, as ""Chapter 71"" and ""Chapter 73"" could potentially refer to two separate chapters in different stories or series",0.1,0.509584367275238
3999,6500,"Answer: False, as Chapter 71 and Chapter 70 are two separate episodes of a TV show or book, and they may or may not have any direct connection with each other's storyline",0.1,0.49854111671447754
3999,1853,Answer: False,0.1,0.5300867557525635
4002,593,Answer: False,0.2,0.4993005394935608
4004,4792,False,0.3,0.0
4004,3277,"record 1: Hurricane Katrina 2005-08-29 Disaster, record 2: Hurricane Katrina 2005-08-31 Disaster, Answer with True",0.2,0.48443928360939026
4006,7333,False,0.1,0.0
4007,2167,False,0.1,0.5738922357559204
4008,7281,False,0.1,0.0
4008,7445,False,0.1,0.0
4008,7204,False,0.1,0.0
4008,6258,False,0.1,0.0
4009,1909,"Answer: False, as ""The Larry David Sandwich"" and ""The Seder Cheryl Puts On a Passover Seder Which Larry Promptly Finds Numerous Ways to Ruin"" refer to different events and situations",0.1,0.0
4009,5271,Example 3:,0.1,0.0
4009,129,"record 1: Jerry Seinfeld: Comedian by Trade, Philosopher by Nature 1994-03-01 Comedy, Biography, Documentary, Drama, talk show, record 2: The Larry David Sandwich As the Jewish high holy days approach, a near-death experience, coupled with a comment made by his father, leaves Larry wondering if there's more to his identity than he thought",0.2,0.5178461670875549
4009,7651,"Answer: False, as ""The Larry David Sandwich"" and ""The End"" are two separate episodes of the TV show ""Curb Your Enthusiasm""",0.1,0.0
4009,2872,Answer: False,0.1,0.4782635569572449
4011,2512,False,0.1,0.0
4013,5947,Answer: False,0.1,0.7052617073059082
4013,7123,Answer: True,0.1,0.6855340003967285
4013,5241,record 1: Elizabeth Taylor actress,0.1,0.6527220606803894
4014,6373,False,0.3,0.0
4019,3941,Answer: False,0.1,0.0
4019,6241,"If the records refer to the same entity (person), answer with ""True",0.1,0.0
4019,4902,Answer: False,0.1,0.0
4026,6739,False,0.1,0.0
4026,5336,False,0.1,0.0
4026,4967,Example 3:,0.1,0.7513343095779419
4027,2739,False,0.1,0.9356790781021118
4027,2486,False,0.1,0.0
4028,6527,Answer: True,0.1,0.7359039187431335
4029,6438,"Answer: Both records refer to the same entity (Shaq), therefore answer should be True",0.1,0.4544207453727722
4030,7667,False,0.1,0.7750546336174011
4030,1401,False,0.1,0.7135847806930542
4033,7558,Answer: False,0.1,0.0
4033,183,False,0.1,0.6120823621749878
4034,6240,Answer: False,0.2,0.0
4034,3158,"Answer: False, as Chapter 32 and Chapter 38 refer to different episodes or installments of a series, indicating that they may be referring to two separate storylines",0.2,0.0
4034,6679,"Answer: False, as while both records involve Chapter 32 and the same characters, they describe different events",0.2,0.0
4034,5061,"Answer: False, as Chapter 32 and Chapter 36 refer to different events in the storyline",0.2,0.0
4036,7220,False,0.1,0.0
4036,4004,"Answer: False, as both records refer to different instances of ""The Therapists""",0.2,0.43632397055625916
4036,7179,"record 1: Ricky Gervais actor, comedian 2009-06-30, record 2: Ricky Gervais actor, comedian, writer, producer, director 2018-11-05",0.1,0.0
4037,6304,False,0.1,0.6979000568389893
4037,6472,False,0.1,0.6709675788879395
4039,3541,"record 1: Javier Bardem 2015-08-30 Biography,Drama",0.2,0.686473548412323
4040,3220,Answer: False,0.1,0.0
4040,1300,Answer: False,0.1,0.0
4040,1188,Answer: False,0.1,0.6574559211730957
4040,1795,Answer: False,0.1,0.0
4041,1811,Answer: True,0.2,0.6885511875152588
4048,4865,False,0.1,0.5488708019256592
4048,3967,False,0.1,0.5147879719734192
4048,7737,False,0.1,0.5161586403846741
4049,7511,"record 1: Disney's Hercules - The Animated Series ""Hercules and the Amazing Techniques of Evil!"" (1998) episode, record 2: Adventure Time ""The Red Throne"" (2012) episode",0.1,0.0
4049,7288,Answer: False,0.2,0.0
4049,6158,Answer: False,0.1,0.0
4052,5532,"Answer: False, as ""guest Stars"" could refer to other actors appearing alongside Glynis Johns in certain productions, indicating that the two records may be referring to different entities where Glynis Johns is involved in both cases",0.2,0.6482220888137817
4053,6241,"If the two records refer to the same person, then the answer would be True",0.1,0.0
4054,4981,False,0.1,0.6155537366867065
4054,4240,Answer: False,0.1,0.6126689314842224
4054,1206,Answer: False,0.1,0.6864891052246094
4054,3807,False,0.1,0.5937552452087402
4054,5939,False,0.1,0.65312260389328
4054,3453,Answer: False,0.1,0.6519291400909424
4057,5127,Answer: False,0.1,0.798783004283905
4057,7695,Answer: False,0.2,0.7215392589569092
4058,1530,"Answer: False, as ""guest stars"" does not necessarily mean that the person is the same entity as ""actor""",0.1,0.6481770873069763
4058,7049,False,0.1,0.6042985916137695
4058,5737,Answer: False,0.1,0.0
4058,1720,False,0.1,0.595292866230011
4059,5883,Answer: False,0.1,0.0
4061,3865,Answer: False,0.1,0.6468909382820129
4061,5214,False,0.1,0.0
4065,5166,Answer: False,0.1,0.5609955191612244
4066,6547,"Answer: False, as the second record provides additional context that suggests the records could be referring to different people named Lewis who both require a kidney transplant",0.1,0.6923490166664124
4066,1839,"False, as the two records are describing separate situations and characters",0.1,0.0
4066,7651,"Answer: False, as the first record is describing a specific individual, Lewis Needs a Kidney, and the second record is describing two separate individuals, Larry and Richard Lewis, and their actions regarding adoption and kidney donation",0.1,0.4728807210922241
4066,5271,Answer: False,0.1,0.6828910708427429
4068,3904,False,0.2,0.0
4068,1060,Example 3:,0.1,0.0
4068,2009,"To answer whether the records refer to the same entity, we need to identify if the characters Mi's Girl and Angel from the two records are the same person",0.1,0.0
4069,3222,Answer: True,0.1,0.9084697365760803
4071,7554,Answer: False,0.1,0.0
4071,2819,Answer: True,0.1,0.9162214994430542
4071,6472,False,0.1,0.6818165183067322
4071,6850,Answer: False,0.1,0.0
4072,5611,"Answer: False, if the two records refer to different individuals named Bruce Paltrow",0.1,0.7891421318054199
4072,1559,Answer: True,0.1,0.8419187068939209
4074,7263,False,0.1,0.6965789794921875
4074,6462,False,0.1,0.8307668566703796
4074,7640,False,0.1,0.8264163732528687
4076,7500,"Answer: False, as ""actor"" and ""guest Stars"" may refer to different roles or projects",0.2,0.5826703310012817
4078,6395,Answer: False,0.1,0.775982141494751
4082,4692,Answer: False,0.1,0.0
4082,5869,Answer: False,0.1,0.0
4082,2855,Answer: False,0.1,0.6322273015975952
4083,3144,False,0.1,0.6249918937683105
4085,2359,"record 1: Johan van der Keuken 2001-01-01 1938-01-01 director,editor,cinematographer, producer",0.1,0.6727103590965271
4085,4421,Answer: False,0.1,0.0
4086,2744,"Answer: False, as both records refer to separate events or scenarios",0.1,0.0
4086,7415,"record 1: The Hunger Games (2012) 2012-03-22 Action,Adventure,Sci-Fi,Thriller, record 2: The Hunger Games: Mockingjay - Part 1 (2014) 2014-11-19 Action,Drama,Mystery, Sci-Fi,Thriller",0.1,0.0
4086,7071,False,0.2,0.0
4086,6605,False,0.1,0.0
4086,7437,"Answer: False, as the two records are describing separate events and investigations",0.1,0.5846349596977234
4087,3004,Answer: True,0.3,0.8047353029251099
4093,6291,Record descriptions do not provide enough information to determine if they refer to the same entity,0.2,0.0
4093,7228,"record 1: The Secret Life of Chaos 'The program will follow the lives of four families living in the same housing estate on the outskirts of Sydney: one Italian, one Arabic, one Vietnamese and one Anglo-Celtic",0.2,0.0
4093,5097,False,0.1,0.0
4093,7402,False,0.1,0.33326199650764465
4093,3912,False,0.1,0.569608211517334
4093,6764,False,0.1,0.0
4093,4392,Answer: False,0.2,0.0
4094,7379,Answer: False,0.1,0.0
4095,1330,False,0.2,0.0
4095,5516,"Answer: False, as the records describe different plotlines for two separate episodes of a TV show",0.2,0.0
4095,6593,"record 1: Park Han Byul actress in Guest in the Night 1954-01-01 Drama, record 2: Kim Ji So actress in Episode 2 Jandi gets Jihoo’s help when students attack her at the locker room",0.1,0.0
4095,6333,"Answer: False, as ""Guest in the Night"" and ""Seeing Things"" refer to different productions/works",0.1,0.0
4095,6175,Answer: False,0.1,0.0
4096,5474,False,0.1,0.5266890525817871
4096,5270,False,0.1,0.5451667308807373
4097,7504,"Answer: False, as the second record provides additional information about the show and the focus is not solely on the person being referred to (i",0.2,0.0
4098,1610,Answer: False,0.1,0.6660598516464233
4098,306,Answer: True,0.1,0.843389630317688
4099,2683,"If both records refer to the same person, then the answer is True",0.1,0.6486943364143372
4102,6540,Answer: False,0.1,0.7464985847473145
4103,7802,"If the records refer to the same entity (Denise Alexander as an actress and a guest star on a show called Alexander Webb), then the answer is False",0.1,0.0
4108,5958,"If the records only list ""Noam Zylberman"" and indicate that he is an actor in one record and a guest star in the other, then the answer would be:",0.2,0.6488531827926636
4109,3754,Answer: False,0.1,0.0
4109,1088,"Answer: False, if the records are referring to different individuals named Pippa Scott who have worked in acting, producing, directing, and guest starring roles respectively",0.1,0.5757921934127808
4109,4234,Answer: False,0.1,0.0
4115,5947,Answer: False,0.1,0.0
4115,1767,Answer: False,0.1,0.6234168410301208
4116,879,"record 1: The Secret: Out of the Shadows (2016) Documentary, Horror, Mystery, record 2: The Secret: Directors Cut (2004) Documentary, Drama, History, Thriller",0.1,0.39399707317352295
4117,2578,False,0.4,0.5993850827217102
4118,1138,"If the records are referring to two different individuals named Chuck Jones and Chris Martin-Jones, then the answer is False",0.1,0.0
4119,5695,"If the records are referring to different entities, answer with False",0.1,0.0
4119,2452,False,0.1,0.0
4121,3986,Answer: True,0.1,0.8588645458221436
4121,1019,Answer: True,0.2,0.8185110092163086
4122,4494,Example 3:,0.1,0.0
4123,5627,"Answer: False, as both records refer to different episodes of a TV show (Columbo in this case)",0.1,0.0
4124,7580,False,0.3,0.0
4124,7268,False,0.3,0.0
4124,767,"Answer: False, as the two records describe different aspects of the TV show ""Homicide: Life on the Street""",0.1,0.5240707993507385
4124,5348,Answer: False,0.3,0.0
4125,5339,"Answer: False, as ""The King of the Hill"" and ""Special Part 1"" refer to different entities - while the first record describes a TV show called ""The King of the Hill,"" the second record refers specifically to a special broadcast related to that show",0.1,0.0
4125,6650,False,0.1,0.0
4125,5516,"Answer: Both records refer to the same entity, The King of the Hill TV series",0.2,0.0
4125,5249,False,0.1,0.0
4126,3223,Answer: False,0.1,0.7126056551933289
4130,4248,Example 3:,0.1,0.0
4130,3394,record 1: The Death and Life of Marsha P,0.1,0.0
4130,4206,False,0.2,0.0
4132,7802,Record 1 and Record 2 do not directly refer to the same entity,0.1,0.0
4132,7619,Answer: True,0.1,0.7689444422721863
4132,3527,"Answer: False, if the records refer to two different people named Jace Alexander, one who is also an actor",0.1,0.8327395915985107
4135,3370,Answer: False,0.1,0.47196099162101746
4135,3713,"Answer: False, if ""Chapter 47"" is referring to two different episodes or stories",0.1,0.5989630222320557
4135,6873,"Answer: False, as Chapter 47 and Chapter 44 are likely referring to different entities or storylines within a larger work or series",0.1,0.48000603914260864
4135,3782,"Answer: False, as the events described in each record refer to different chapters of a potential story or narrative",0.1,0.5876270532608032
4135,6450,"Answer: False, as Chapter 47 and Chapter 51 refer to different episodes of a TV show or book, potentially featuring different storylines and characters",0.1,0.5125382542610168
4137,3498,False,0.2,0.0
4137,6496,"Answer: False, as Marika Carlsson is a specific person, and the description for record 2 appears to be referencing two different characters named O and M, potentially from a TV show or play called ""Our Maggedon",0.2,0.0
4137,7711,False,0.2,0.0
4140,2803,Answer: False,0.1,0.6519542932510376
4141,3336,False,0.1,0.0
4141,5189,Answer: False,0.2,0.0
4143,677,False,0.1,0.7892539501190186
4143,218,Answer: True,0.2,0.724510669708252
4143,3396,Answer: False,0.2,0.7339332103729248
4144,479,Answer: False,0.1,0.0
4146,277,"Answer: False, as the records refer to two different events or situations",0.2,0.6122095584869385
4146,3782,"record 1: House of Cards (TV series) Season 4 Episode 41 2016-01-01 Drama, record 2: House of Cards (TV series) Season 4 Episode 43 Claire threatens Frank",0.1,0.5872053503990173
4146,6873,"Answer: False, as the records are referring to different chapters and potentially different storylines within a larger work",0.1,0.4848520755767822
4146,4907,Answer: False,0.1,0.44049471616744995
4146,6450,"Answer: False, as ""Chapter 41"" and ""Chapter 51"" likely refer to different episodes or installments of a series, rather than two records representing distinct entities",0.1,0.49252980947494507
4147,5083,False,0.1,0.6290358304977417
4150,7791,False,0.1,0.5412397384643555
4150,2209,Answer: True,0.1,0.8612516522407532
4154,7699,"Answer: False, as the first record refers to a TV series titled ""Show Me a Hero,"" while the second record is describing an encounter between characters named Adam and Scotty Bell in a TV show or movie, likely titled something different",0.1,0.4992789030075073
4154,7571,False,0.2,0.0
4154,7268,False,0.3,0.0
4155,2149,Answer: False,0.2,0.0
4155,2230,"False, as the two records have different release dates and may refer to different episodes of a TV show or movies released in different countries",0.2,0.0
4158,6304,False,0.1,0.0
4158,6472,False,0.1,0.0
4162,7047," record 1: Roger Waters composer,musician,songwriter",0.1,0.0
4163,7167,False,0.1,0.0
4164,1135,"Answer: False, if Larry David is known to have only acted in one of the given records and written/produced in the other",0.1,0.8698538541793823
4165,6906,Answer: False,0.1,0.0
4165,6792,False,0.1,0.0
4165,7510,"Answer: False, as each record describes different events and perspectives",0.3,0.0
4165,7680,Answer: False,0.1,0.0
4165,7564,Answer: False,0.1,0.0
4165,5019,Answer: False,0.2,0.0
4165,979,Answer: False,0.1,0.0
4165,7582,Answer: False,0.2,0.0
4166,4912,"If the second record only mentions Teemu Laajasalo as a guest star, and does not provide any further context about his role or involvement in that specific production, then:",0.2,0.766107976436615
4167,2307,False,0.1,0.5993101000785828
4167,4843,Answer: False,0.1,0.7100846171379089
4167,1633,False,0.1,0.5812558531761169
4167,2090,False,0.1,0.4976946711540222
4168,7767,Answer: False,0.1,0.0
4169,7716,"record 1: ""The Fresh Prince of Bel-Air"" (1990) TV series creator, writer, executive producer, ""Bel-Air"" (2021) TV series creator, executive producer Answer with True",0.1,0.596383273601532
4171,1049,False,0.2,0.0
4171,5422,"False, as the two records refer to different entities",0.2,0.0
4171,3980,False,0.2,0.0
4171,7801,False,0.1,0.0
4172,3563,False,0.1,0.6473853588104248
4172,1468,False,0.1,0.6669649481773376
4173,5852,"Answer: False, as both records refer to different instances of ""Vow of Silence",0.2,0.4648312032222748
4173,6594,Answer: False,0.1,0.0
4176,3563,False,0.1,0.0
4176,7049,Answer: False,0.1,0.5632753968238831
4176,5737,Answer: False,0.1,0.610488772392273
4177,44,False,0.1,0.0
4177,5784,False,0.1,0.0
4177,5372,False,0.1,0.678412675857544
4178,1071,False,0.2,0.0
4178,726,Answer: False,0.1,0.9196963906288147
4179,5732,Answer: True,0.1,0.7290727496147156
4179,7599,If the records are referring to the same entity (i,0.1,0.6057904958724976
4179,7276,Answer: True,0.1,0.7977505326271057
4179,5177,Answer: False,0.1,0.6319959163665771
4182,2359,"If the records are referring to the same person, answer True",0.1,0.649584174156189
4182,4421,False,0.1,0.6020454168319702
4184,6258,False,0.1,0.8031402826309204
4184,5289,False,0.2,0.7937849760055542
4184,7721,"Answer: False, as while both records involve Steven Rattazzi and Episode #2",0.2,0.5125675201416016
4184,1516,Example 3:,0.2,0.5859816074371338
4185,1523,Answer: True,0.1,0.0
4185,7186,Answer: False,0.1,0.0
4186,6373,False,0.3,0.0
4186,7417,"False, as the records describe two different scenarios and do not appear to be referring to the same entity",0.2,0.0
4187,3347,"If the records refer to the same person, answer with ""True",0.1,0.0
4187,1256,Answer: False,0.1,0.0
4187,1536,"If the roles played by Heather Mitchell and Heather Simms are both in the categories of actress and miscellaneous (which could indicate supporting roles or additional roles outside of acting), then they may refer to different entities, as there is a possibility that these are two different individuals",0.1,0.5184630751609802
4187,6370,False,0.1,0.4852910041809082
4190,5022,"Answer: False, as ""guest star"" indicates a specific role in a production, while ""actor"" is a more general designation",0.2,0.5624264478683472
4190,3702,Answer: True,0.1,0.9330053329467773
4191,6535,Example 3:,0.1,0.6060872077941895
4193,1810,Answer: False,0.1,0.0
4194,253,False,0.1,0.6605612635612488
4194,25,Answer: False,0.1,0.0
4196,4981,False,0.1,0.0
4196,4240,Answer: False,0.1,0.5569274425506592
4196,1206,False,0.1,0.6848254203796387
4196,3807,Answer: False,0.1,0.574447751045227
4196,5939,False,0.1,0.6161977052688599
4196,3453,False,0.1,0.5631194114685059
4201,256,Answer: True,0.1,0.7951422333717346
4202,3171,Example 3:,0.1,0.0
4202,4242,"record 1: Ace Ventura: Pet Detective (1988) Action, Adventure, Comedy, Crime, Mystery, Thriller",0.1,0.0
4202,511,"Answer: False, as the second record provides additional information about the release date of the movie ""Trouble in Store""",0.1,0.49412548542022705
4208,6789,record 1: The End (movie),0.2,0.0
4208,5641,Answer: False,0.1,0.0
4208,6532,Answer: False,0.1,0.0
4208,1542,"Answer: False, as ""The End"" and ""The Bowtie Larry"" are different movies/shows",0.1,0.0
4208,7651,"Answer: False, as ""The End"" could refer to different movies or TV shows without necessarily implying that they are about the same entity",0.1,0.0
4209,3195,Answer: True,0.1,0.0
4211,7775,False,0.1,0.0
4211,2591,"If the records refer to the same entity (person), answer with True",0.1,0.0
4211,4060,Answer: True,0.2,0.871265172958374
4211,6044,Answer: False,0.1,0.9276056289672852
4214,7650,False,0.1,0.0
4214,7780,False,0.1,0.0
4218,6934,Answer: False,0.1,0.0
4218,7387,False,0.1,0.0
4222,4597,Example 3:,0.2,0.0
4222,5036,"Answer: False, as ""The City That Bleeds"" (record 1) and ""Partners Russert's old partner joins the homicide unit"" (record 2) refer to different TV shows or episodes",0.2,0.0
4222,7734,"record 3: Law & Order: Special Victims Unit (SVU) 2017-09-25 Crime,Drama,Mystery, record 4: Law & Order: Special Victims Unit (SVU) 2021-03-03 Crime,Drama,Mystery,",0.2,0.0
4222,2271,Example 3:,0.2,0.0
4222,6581,"record 1: The City That Bleeds: A Crime Thriller 2021-08-14 Action,Crime,Drama,Mystery, Thriller, record 2: The City That Bleeds: A New Chapter (Series) 2022-07-01 Crime,Drama,Mystery, Thriller, TV Series, Answer with False",0.2,0.5923218727111816
4222,3215,Answer: False,0.2,0.0
4222,3449,"record 3: Law & Order: Special Victims Unit 2007-08-01 Crime,Drama,Mystery",0.1,0.0
4227,6215,Record 1 and Record 2 refer to different entities,0.1,0.5009692907333374
4227,7096,"If the two records are referring to the same person, then the answer is True",0.1,0.5325503349304199
4227,3954,Answer: False,0.1,0.0
4227,2339,"record 1: Kate Winslet actress, record 2: Kate Beckinsale actress",0.1,0.0
4228,1201,False,0.1,0.6635974645614624
4229,6346,"False, as there are two different individuals being referred to",0.1,0.0
4229,7147,"If both records refer to the same person, answer with ""True",0.1,0.4926631450653076
4230,2307,Answer: False,0.1,0.0
4230,1633,Answer: False,0.1,0.0
4230,4843,False,0.1,0.0
4231,2874,"Answer: False, as ""guest stars"" indicates that the second record refers to a specific appearance by Ricky Gervais in someone else's work, rather than being a standalone description of him as an entity",0.1,0.6761488318443298
4235,7210,Answer: False,0.1,0.0
4235,6831,False,0.1,0.5246825218200684
4235,7368,"If the records refer to the same person, answer with True",0.1,0.4872097969055176
4236,4761,False,0.1,0.0
4236,628,Answer: False,0.1,0.0
4236,4940,False,0.1,0.0
4236,7458,Answer: False,0.1,0.0
4236,2618,Answer: False,0.1,0.0
4236,2523,Answer: False,0.1,0.0
4237,6865,False,0.1,0.0
4239,629,Answer: False,0.1,0.8919014930725098
4242,964,False,0.1,0.0
4245,27,False,0.1,0.689453125
4245,7690,False,0.1,0.5787280797958374
4246,332,Answer: False,0.1,0.720270037651062
4246,1581,"Answer: False, as ""guest stars"" may refer to different actors playing the same character in a series, whereas ""actor"" refers to any role played by the person",0.1,0.6229528188705444
4249,1138,Answer: False,0.1,0.0
4249,4688,False,0.1,0.0
4250,1122,False,0.1,0.7885510325431824
4250,1594,"Answer: False, as the job title ""miscellaneous"" implies that there might be other roles associated with Alec Berg in record 1 which are not mentioned in record 2",0.2,0.7763159275054932
4250,2135,False,0.2,0.7371075749397278
4251,146,"Answer: False, if ""producer"" and ""writers"" refer to different roles or individuals",0.2,0.7089636325836182
4252,6046,"If the records refer to the same person (Randy Williams as an individual and Lisa Newman-Williams as a variant or married name), then answer is True",0.1,0.0
4252,3967,"If the records are referring to the same person, answer with ""True",0.1,0.4830451011657715
4252,7737,"If the records both refer to individuals named Randy Williams and Randy Jurgensen who have appeared as guests in various productions, then the answer would be False, as they refer to two different people",0.1,0.0
4252,5837,"Answer: False, as ""Randy Williams"" and ""Gareth Williams"" are different people",0.1,0.0
4253,7542,Answer: False,0.1,0.6722686290740967
4253,873,Answer: False,0.1,0.628325343132019
4253,3328,Answer: False,0.1,0.6743090748786926
4254,7543,False,0.1,0.0
4254,1684,Answer: False,0.1,0.35669732093811035
4254,2319,Answer: False,0.3,0.5737266540527344
4254,5362,False,0.2,0.3558075428009033
4254,2725,False,0.1,0.5174180269241333
4254,7424,False,0.1,0.5080579519271851
4255,7580,Example 3:,0.3,0.0
4255,4381,Answer: False,0.2,0.5642639398574829
4255,1327,"record 1: Friends: The One Where Joey Dates Rachel's Sister 1997-03-26 Drama, Comedy, Romance, record 2: Friends: The One with the Jam 1994-11-03 Comedy, Romance",0.2,0.0
4257,3326,Answer: False,0.1,0.6357033252716064
4257,2260,False,0.1,0.0
4257,734,False,0.1,0.6235882043838501
4259,5097,False,0.1,0.0
4260,622,"If the records are referring to two different individuals named Trent Bateman and Trent McMullen who have both appeared as guest stars, then answer is False",0.1,0.0
4261,6788,Answer: False,0.1,0.5400447845458984
4261,4894,"If the records refer to the same person, answer with ""True",0.1,0.574051558971405
4261,5880,"If the records are referring to the same person, answer with ""True",0.1,0.5993219017982483
4261,7471,"If the records refer to the same person, answer with ""True",0.1,0.5531957745552063
4261,6046,"If the records refer to the same person, answer with ""True",0.1,0.5707131624221802
4261,6951,"If the records refer to the same person, answer with ""True",0.1,0.5697592496871948
4264,5869,Answer: False,0.1,0.7001869082450867
4264,131,Answer: False,0.1,0.6963251829147339
4264,6076,False,0.1,0.7382205724716187
4264,2855,Answer: False,0.1,0.6589311957359314
4264,4692,False,0.1,0.7436492443084717
4264,6540,Answer: False,0.1,0.6868544220924377
4265,4843,False,0.1,0.0
4268,7284,"record 1: Tesla Model S P100D 2021, record 2: Tesla Model S P100D 2021",0.1,0.48973947763442993
4270,871,"Answer: False, as the first record includes additional roles for Mitchell Leisen beyond just directing",0.1,0.6159027814865112
4270,1256,Answer: True,0.1,0.5882574319839478
4271,7655,Answer: False,0.1,0.0
4273,7417,False,0.2,0.0
4274,6910,"Answer: False, as ""Something Sacred: Part 2"" and ""Special Part 2"" likely refer to different productions",0.1,0.0
4274,5627,Answer: False,0.1,0.6663552522659302
4274,7204,False,0.1,0.0
4274,5336,False,0.1,0.0
4274,4087,"record 1: The Truman Show (Widescreen) 1998-06-05 Drama,Mystery,Romance, record 2: The Truman Show: Special Edition 1998-06-13 Drama,Mystery,Romance, Answer with True",0.1,0.7447738647460938
4276,6360,Answer: False,0.1,0.43197184801101685
4277,4981,False,0.1,0.6823829412460327
4277,7358,Answer: False,0.1,0.0
4281,7542,Answer: False,0.1,0.6783795356750488
4281,3328,False,0.1,0.6032613515853882
4281,1659,False,0.1,0.6129556894302368
4282,7710,Answer is False,0.1,0.3815826177597046
4283,6304,False,0.1,0.6620652675628662
4283,2819,Answer: False,0.1,0.6392166018486023
4283,6472,False,0.1,0.6631526947021484
4285,4483,Answer: False if the second record does not provide information about the profession of producer,0.1,0.928001880645752
4288,1556,Answer: False,0.1,0.33731114864349365
4289,3342,"Answer: False, if ""guest Stars"" refers to a different role or appearance by Margaret O'Brien",0.1,0.5853167772293091
4289,2579,Answer: False,0.1,0.0
4290,6454,False,0.1,0.0
4292,7054,False,0.1,0.0
4292,7221,False,0.1,0.0
4292,7703,False,0.1,0.0
4292,468,Example 3:,0.1,0.7774131894111633
4296,5798,False,0.1,0.0
4296,7428,False,0.1,0.0
4303,5493,Answer: True,0.1,0.8530505299568176
4305,6705,Example 3:,0.1,0.6422238349914551
4311,556,Answer: True,0.2,0.767553448677063
4311,355,Answer: True,0.1,0.7939669489860535
4312,716,Answer: False,0.1,0.0
4314,6403,False,0.1,0.5294749736785889
4314,5092,False,0.1,0.5392177700996399
4316,6793,"Answer: False, as these records refer to two separate events - ""Fallen Heroes: Part 2"" appears to be a continuation of the storyline introduced in ""Fallen Heroes (2)""",0.1,0.6691365838050842
4316,505,False,0.1,0.0
4316,5236,"Answer: False, as the records refer to different cases",0.1,0.7014764547348022
4316,5336,False,0.1,0.0
4318,2698,Example 3:,0.1,0.7209233045578003
4318,7123,"If the records refer to the same entity (Edward Gold), answer with ""True",0.1,0.0
