D1,D2,responses,weight,s-weight
1580,3036,Answer: False,0.2,0.8694667220115662
1581,7209,True,0.1,0.7774108052253723
1581,7067,"Both records refer to the same entity, therefore the answer is True",0.1,0.7418209314346313
1582,6496,"Record descriptions do not provide enough information to determine if Männs Nathanaelson and ""O-- OUR M-A-G--MAGEDDON"" refer to the same entity or not",0.2,0.0
1582,3712,False,0.2,0.0
1582,5348,False,0.3,0.0
1583,4013,False,0.1,0.36266547441482544
1583,7205,"False, as the two records describe different cases being investigated by the detectives",0.1,0.0
1583,4385,False,0.3,0.0
1583,6946,False,0.1,0.0
1585,4774,Answer: False,0.1,0.0
1585,6064,False,0.2,0.0
1585,1746,False,0.2,0.0
1590,6659,False,0.1,0.5564537644386292
1592,27,False,0.1,0.0
1592,3947,Your example is already a valid case as given in the prompt,0.1,0.7378884553909302
1593,6555,True,0.1,0.707686185836792
1594,3491,False,0.1,0.0
1596,3247,False,0.1,0.7034621834754944
1598,7558,False,0.1,0.673370361328125
1601,6297,Answer: False,0.1,0.0
1601,6850,False,0.1,0.0
1601,7554,False,0.1,0.0
1601,6304,True,0.1,0.9262917041778564
1601,4569,False,0.1,0.0
1604,2245,Answer: False,0.1,0.7922754883766174
1604,5256,False,0.2,0.0
1606,2250,False,0.1,0.5617600679397583
1608,3214,Answer: True,0.1,0.9148460626602173
1613,3289,False,0.1,0.4481015205383301
1614,2572,Answer: False,0.1,0.69282066822052
1616,6787,False,0.1,0.6257592439651489
1617,5439,"Answer: False, as record 1 refers to a specific episode of a TV series (A Dollar's Worth), while record 2 describes an event that occurred within the series (Prisoner's Base)",0.2,0.0
1617,7785,"False, as the two records describe different entities",0.2,0.3247168958187103
1617,7604,False,0.1,0.0
1617,4245,Answer: False,0.1,0.0
1617,7639,False,0.1,0.0
1617,6608,False,0.1,0.0
1619,1077,Answer: False,0.1,0.6960140466690063
1620,7186,Answer: False,0.1,0.0
1622,711,Answer: False,0.1,0.0
1624,6974,Answer: False,0.1,0.7659918069839478
1625,6025,False,0.1,0.5832372903823853
1626,6286,Answer: False,0.1,0.0
1626,6517,False,0.1,0.0
1626,7540,False,0.1,0.0
1627,163,False,0.1,0.6074557900428772
1628,7775,False,0.1,0.0
1628,4578,False,0.1,0.6118178367614746
1630,5399,False,0.1,0.0
1630,6125,False,0.1,0.0
1630,7778,False,0.1,0.0
1630,6836,Answer: False,0.1,0.0
1632,4223,False,0.1,0.0
1632,3403,False,0.1,0.0
1632,5791,False,0.1,0.4531547427177429
1632,4085,False,0.1,0.47132542729377747
1632,4487,False,0.1,0.0
1633,2500,False,0.1,0.0
1633,3534,Answer: False,0.1,0.4852929711341858
1634,4206,Answer: False,0.2,0.46851617097854614
1638,6723,False,0.1,0.5605840682983398
1640,307,Answer: False,0.1,0.38379937410354614
1640,2009,False,0.1,0.4533458352088928
1640,6186,False,0.1,0.0
1644,1840,Answer: False,0.1,0.6426466107368469
1646,7554,"If the records are referring to two different individuals, then answer is False",0.1,0.0
1646,6850,Answer: False,0.1,0.0
1647,5709,Answer: True,0.1,0.7582356333732605
1648,5156,Answer: True,0.1,0.8624931573867798
1649,5083,False,0.1,0.7093086242675781
1649,574,False,0.1,0.6493951678276062
1650,1264,False,0.1,0.0
1650,895,False,0.1,0.0
1650,6098,False,0.1,0.0
1651,7534,False,0.1,0.6109895706176758
1655,4939,Answer: False,0.2,0.7782167196273804
1657,4763,Answer: False,0.2,0.557055652141571
1657,7497,"False, as both records describe different topics and genres (action/adventure animation vs",0.1,0.43435221910476685
1657,5352,False,0.1,0.0
1658,3744,False,0.1,0.5773919820785522
1659,6734,"The two records describe the same entity (the movie ""Competitive Spirit"")",0.1,0.0
1662,4182,Answer: True,0.1,0.6831096410751343
1662,1835,Answer: True,0.1,0.7270791530609131
1664,6288,Answer: False,0.1,0.587057888507843
1664,7573,False,0.1,0.0
1664,7442,Answer: False,0.1,0.0
1666,2342,Answer: False,0.2,0.6203134059906006
1669,7534,False,0.1,0.5819120407104492
1670,3416,Answer: False,0.1,0.59699547290802
1675,4902,Answer: True,0.1,0.6789655685424805
1676,7737,False,0.1,0.0
1677,5719,Answer: False,0.1,0.6560763120651245
1680,6949,False,0.1,0.0
1680,6574,False,0.1,0.0
1686,2213,Answer: False,0.2,0.0
1688,557,"Record descriptions provided are not record descriptions in the traditional sense, but rather synopses of movie titles and plotlines",0.1,0.48884567618370056
1688,2136,False,0.1,0.0
1691,6369,False,0.1,0.503858208656311
1693,1679,"If the entities described in both records refer to the same person, then answer is True",0.1,0.6657048463821411
1693,6673,"If the entities described in both records are referring to the same person, then the answer is True",0.1,0.5695735216140747
1693,1869,"If the entities being described are distinct individuals, then False",0.1,0.7314441204071045
1693,1274,Answer: False,0.1,0.6999779939651489
1693,464,False,0.1,0.6918022036552429
1693,704,Answer: False,0.1,0.6631482839584351
1694,2460,"False, as record 1 refers to a specific chapter and time frame in a story or production, while record 2 describes a series of events involving different characters",0.1,0.45779648423194885
1696,3419,"False, as the records are referring to different entities",0.2,0.46856239438056946
1698,2240,Answer: False,0.1,0.4769640564918518
1698,3809,Answer: False,0.1,0.4925130605697632
1700,2329,"Answer: False, as the dates are different, indicating that two separate instances of ""Foisted!"" are being referred to",0.1,0.48684072494506836
1701,6125,False,0.1,0.48534083366394043
1701,3065,False,0.2,0.7671465873718262
1705,1113,Answer: True,0.1,0.987994909286499
1705,3539,True,0.1,0.9589083194732666
1706,3813,False,0.2,0.0
1708,6277,False,0.1,0.5913724899291992
1708,3707,False,0.1,0.5841714143753052
1708,1355,False,0.1,0.5462740063667297
1708,26,False,0.1,0.5637100338935852
1711,6174,False,0.1,0.0
1712,6167,Answer: False,0.1,0.6489397287368774
1713,3474,False,0.1,0.5515930652618408
1713,3342,Answer: False,0.1,0.5667657852172852
1713,2579,False,0.1,0.44729679822921753
1724,585,Answer: False,0.1,0.624907910823822
1724,2155,Answer: False,0.1,0.6405895948410034
1724,1285,Answer: False,0.1,0.6210420727729797
1728,995,Answer: False,0.1,0.0
1728,6988,False,0.1,0.0
1729,5708,False,0.1,0.0
1730,6913,Answer: False,0.1,0.6491194367408752
1731,4897,Answer: False,0.1,0.6948599815368652
1735,6738,False,0.2,0.0
1735,339,"record 1 and record 2 refer to the same entity, namely ""The Smoking Jacket""",0.1,0.41675686836242676
1739,1061,False,0.1,0.0
1741,6167,False,0.1,0.0
1742,4074,Answer: False,0.1,0.6172346472740173
1747,5608,"Answer: False, as record 1 provides only the title and release year, while record 2 gives additional details about the plot and airdate",0.2,0.49092772603034973
1748,5699,False,0.1,0.0
1748,5135,False,0.1,0.0
1748,2699,The records refer to the same entity (case) in Example 3:,0.1,0.640006422996521
1750,4631,Answer: True,0.1,0.8873754143714905
1756,152,False,0.1,0.7766251564025879
1763,995,False,0.1,0.6275676488876343
1763,6988,False,0.1,0.0
1764,516,False,0.2,0.0
1764,2313,"False, the records refer to different entities",0.1,0.0
1764,6738,False,0.2,0.0
1764,4013,False,0.1,0.0
1764,7521,Answer: False,0.1,0.0
1764,7638,False,0.2,0.0
1764,7639,False,0.1,0.0
1766,5297,False,0.1,0.5617520809173584
1766,7790,False,0.1,0.5740275382995605
1766,759,True,0.1,0.7663692235946655
1766,4722,False,0.1,0.5271885395050049
1766,3953,False,0.1,0.5311957001686096
1766,6827,False,0.1,0.5449004173278809
1767,3927,Answer: False,0.2,0.6322938799858093
1767,7808,Estelle Harris was a guest star in various shows and movies,0.1,0.567939281463623
1769,1807,Answer: False,0.1,0.6718448996543884
1770,3491,False,0.1,0.6887340545654297
1775,4260,False,0.1,0.0
1775,4842,False,0.1,0.669842004776001
1775,6681,Answer: False,0.1,0.6544023752212524
1776,5988,"If the two records are referring to the same movie, then the answer is True",0.1,0.6047018766403198
1776,7289,False,0.1,0.0
1777,4153,False,0.2,0.0
1777,2886,False,0.1,0.0
1780,4235,Answer: False,0.1,0.5903642773628235
1781,3829,False,0.1,0.0
1782,6215,Answer: False,0.1,0.6455267667770386
1782,7096,False,0.1,0.0
1782,2339,False,0.1,0.0
1783,1589,Answer: True,0.1,0.860151469707489
1783,1201,Answer: True,0.1,0.8817164897918701
1784,4981,Answer: False,0.1,0.7043489217758179
1784,5939,False,0.1,0.7448504567146301
1784,3807,"Answer: False if ""actor"" in record 1 refers to a specific acting role, and ""actor"" in record 2 refers to the occupation of being an actor",0.1,0.8956648111343384
1784,4240,False,0.1,0.7013266086578369
1785,937,False,0.1,0.0
1785,2588,False,0.2,0.0
1786,2578,Answer: False,0.4,0.8713942766189575
1797,486,Answer: True,0.1,0.8598407506942749
1797,239,Answer: True,0.2,0.8445101380348206
1800,5467,Answer: False,0.1,0.5809374451637268
1802,5342,"Answer: False, as both records are describing different events and time periods",0.1,0.5689014196395874
1802,3228,False,0.1,0.0
1803,4766,False,0.1,0.6367217302322388
1803,2995,False,0.1,0.6048284769058228
1803,1482,False,0.1,0.6290949583053589
1803,7632,False,0.1,0.6340435743331909
1803,1807,False,0.1,0.6311119198799133
1807,4929,False,0.1,0.0
1813,6956,False,0.1,0.0
1813,7240,False,0.1,0.0
1814,3647,False,0.2,0.0
1814,6764,Answer: False,0.1,0.5320202708244324
1816,907,Answer: False,0.1,0.0
1819,7496,False,0.1,0.6054055690765381
1825,1435,"False, as record 1 and record 2 are describing separate entities",0.2,0.6067737340927124
1825,2052,Answer: False,0.1,0.0
1825,4496,"record 1: The Dark Knight (Part I) 2005, Action, Crime, Drama, Thriller, record 2: The Dark Knight (Part II) 2008, Action, Crime, Drama, Thriller, Answer with False",0.1,0.682771623134613
1828,1041,Answer: False,0.1,0.6335218548774719
1829,2174,Answer: False,0.1,0.7326878309249878
1831,7095,False,0.2,0.0
1832,7425,False,0.1,0.0
1832,7598,False,0.1,0.0
1832,7657,False,0.1,0.0
1832,6332,False,0.1,0.0
1835,4684,Answer: True,0.1,0.7389471530914307
1836,1073,Answer: False,0.1,0.7324448823928833
1836,1300,"If the records describe different individuals, then the answer is False",0.1,0.7373576760292053
1836,2102,True,0.1,0.8188294172286987
1836,1795,False,0.1,0.681036114692688
1836,3220,True,0.1,0.8721297979354858
1836,1188,If the records are referring to the same entity (i,0.1,0.702881932258606
1838,4907,"False, as the two records are referring to different entities",0.1,0.4418662190437317
1838,6873,False,0.1,0.4524000287055969
1838,3782,"False, as the two records are referring to different entities",0.1,0.5629417896270752
1838,1806,"False, as the entities being described in each record are different",0.1,0.5566264986991882
1838,6450,Answer: False,0.1,0.4987904131412506
1840,3586,Answer: False,0.1,0.5463142991065979
1840,587,"False, as the two records are referring to different entities",0.1,0.5699797868728638
1843,2834,"Answer: False, as ""actress,writer,soundtrack"" implies a role as an actor in films, TV shows, and potentially other media, while ""actor"" is a more general term for anyone who acts on stage or screen",0.1,0.857295036315918
1844,5439,Record descriptions refer to the same entity: True,0.2,0.7140688300132751
1844,760,"The records refer to the same entity (the TV episode ""Prisoner's Base: Part 2"")",0.1,0.6845179796218872
1844,4484,False,0.1,0.5083004236221313
1844,2616,False,0.2,0.0
1847,5831,False,0.3,0.0
1847,7033,False,0.2,0.3619542717933655
1850,1033,False,0.1,0.5838539600372314
1850,6174,False,0.1,0.6686360239982605
1850,3050,False,0.1,0.6432043313980103
1851,2822,Example 3:,0.1,0.6500307321548462
1852,7534,False,0.1,0.6136093735694885
1853,5111,Answer: False,0.1,0.0
1854,3050,Answer: False,0.1,0.0
1854,7623,Answer: False,0.1,0.0
1855,6815,"record 1: The Lion King (1994) Original Soundtrack, record 2: Circle of Life (The Lion King Song) Artist: Hans Zimmer, Lindafayne Xulu Cathrine, Lebo M",0.1,0.0
1855,2706,Answer: False,0.1,0.5190762281417847
1855,5578,False,0.1,0.0
1855,5529,False,0.1,0.0
1856,5969,False,0.1,0.6901118755340576
1856,6705,Answer: True,0.1,0.9169229865074158
1859,5831,False,0.3,0.0
1859,4716,Answer: False,0.1,0.0
1862,907,False,0.1,0.0
1864,5004,"Answer: False, as ""Arctic"" is a general term referring to a region, and ""Arctic 2011-01-01 Documentary"" could potentially be about any specific aspect of that region, whereas ""Arctic with Bruce Parry"" refers specifically to the series presented by Bruce Parry",0.1,0.728398323059082
1865,5775,"False, as the two records are describing different events and situations involving ""The Derelict",0.1,0.5825127363204956
1868,6191,False,0.1,0.0
1868,6086,False,0.1,0.0
1868,6203,False,0.1,0.0
1868,6101,False,0.1,0.0
1868,5707,False,0.1,0.0
1869,3542,False,0.2,0.0
1869,4574,False,0.1,0.0
1873,7795,Answer: False,0.1,0.0
1873,1644,Answer: False,0.1,0.5612233281135559
1875,6708,False,0.1,0.0
1877,69,True,0.2,0.7513670921325684
1877,7538,False,0.1,0.8884468078613281
1880,4705,Answer: False,0.1,0.6689908504486084
1881,5939,Answer: False,0.1,0.0
1883,6178,Answer: False,0.1,0.5528761744499207
1884,279,False,0.1,0.7685809135437012
1885,4783,Answer: False,0.1,0.6463513374328613
1887,2488,Answer: True,0.2,0.8152954578399658
1887,5276,"Answer: False, if the records only have a common director and do not indicate that the second record's subject is also involved in the production or casting process",0.1,0.8444891571998596
1889,758,Answer: False,0.1,0.5720275044441223
1889,306,Record 1 and Record 2 refer to the same entity (Cecil Kellaway),0.1,0.0
1891,1929,"Answer: False if the context suggests that ""Stephen Gyllenhaal directors"" refers to a specific set of directing works by Stephen Gyllenhaal, in which case it's possible that record 1 and record 2 are not referring to exactly the same set",0.1,0.8184828162193298
1891,907,Answer: True,0.1,0.8545210361480713
1892,779,Answer: False,0.1,0.6599951982498169
1892,183,False,0.1,0.5609652996063232
1893,3453,False,0.1,0.5977801084518433
1894,7615,False,0.1,0.0
1894,6632,False,0.1,0.0
1894,7624,False,0.1,0.0
1895,7786,False,0.2,0.367337167263031
1898,15,False,0.1,0.0
1898,764,False,0.1,0.0
1898,4514,False,0.1,0.6925313472747803
1898,3540,False,0.1,0.6512620449066162
1898,504,False,0.1,0.6124635338783264
1899,1939,True,0.1,0.7929145097732544
1899,6982,False,0.1,0.6700583696365356
1899,5312,False,0.1,0.5544232130050659
1899,5683,True,0.1,0.7299560308456421
1899,121,Answer: True,0.1,0.8498207330703735
1901,5083,Answer: False,0.1,0.0
1903,2140,Answer: False,0.1,0.0
1903,5610,False,0.1,0.666900634765625
1906,7217,False,0.1,0.6907874345779419
1906,4842,False,0.1,0.731515645980835
1907,1139,Answer: False,0.1,0.8908553123474121
1911,6062,False,0.2,0.0
1911,753,Answer: False,0.1,0.0
1911,3716,Answer: False,0.1,0.0
1911,732,False,0.1,0.0
1911,700,False,0.1,0.0
1915,1292,Answer: False,0.1,0.6138209104537964
1917,640,False,0.3,0.0
1917,7504,False,0.2,0.0
1917,3285,False,0.2,0.0
1919,3870,Answer: True,0.1,0.7801084518432617
1921,2233,Answer: True,0.1,0.8688075542449951
1929,6666,False,0.1,0.9023288488388062
1931,5686,False,0.3,0.0
1931,7203,False,0.2,0.8741874098777771
1932,6986,False,0.2,0.4320741891860962
1932,367,"The given information in both records refers to the same entity, i",0.1,0.6303881406784058
1933,3324,"Both records refer to the same entity, which is the episode ""Eeney, Meeney, Miney",0.3,0.0
1935,2100,False,0.1,0.0
1935,6939,False,0.2,0.0
1935,7756,False,0.1,0.0
1935,5785,False,0.1,0.0
1937,3540,True,0.1,0.8340857028961182
1942,7496,False,0.1,0.647605299949646
1944,2128,False,0.1,0.5628887414932251
1944,3677,False,0.1,0.0
1958,6690,Answer: False,0.1,0.7163933515548706
1959,7288,False,0.2,0.0
1961,7324,False,0.1,0.0
1961,6914,False,0.1,0.0
1962,260,Answer: False,0.1,0.6169528961181641
1966,4074,False,0.1,0.622372567653656
1972,1002,Answer: False,0.2,0.5988624095916748
1973,6473,True,0.1,0.932548463344574
1974,1457,Answer: False if the second record refers to a different person named Mahershala Ali who is only an actor and not a producer as well,0.1,0.8974165320396423
1976,5390,False,0.1,0.0
1976,2456,False,0.1,0.0
1976,6572,Answer: False,0.1,0.684468686580658
1976,7537,False,0.1,0.0
1976,5031,"Answer: The records refer to the same entity, so answer is True",0.1,0.6878714561462402
1977,2744,"Answer: False, as both records describe different events and do not necessarily refer to the same entity",0.1,0.7481167912483215
1977,118,False,0.2,0.0
1977,6868,"False, as the two record descriptions are not directly referring to the same entity",0.1,0.0
1977,7642,False,0.2,0.0
1977,7537,"False, as the two record descriptions refer to different movies/events",0.1,0.0
1977,7437,"False, as they seem to be two separate cases investigated by different detectives (Bolander and Munch in the first record, Lewis and Crosetti in the second)",0.1,0.0
1982,5294,False,0.1,0.7294896245002747
1982,7263,True,0.1,0.994231641292572
1982,6462,Answer: False,0.1,0.7810649871826172
1982,6087,Answer: False,0.1,0.6021091938018799
1984,2136,"Answer: False, as the first record describes the profession of someone, while the second record provides context about two specific actions taken by two different individuals both named ""The Acupuncturist",0.1,0.35290998220443726
1986,7281,False,0.1,0.7610318660736084
1987,5244,False,0.1,0.0
1987,7235,False,0.1,0.6078515648841858
1988,1436,True,0.1,0.7465945482254028
1988,6223,False,0.1,0.0
1988,41,Answer: False,0.1,0.0
1995,5077,Answer: False,0.1,0.6697063446044922
1996,969,Record 1 and Record 2 are referring to the same entity as both records describe Reginald Owen,0.1,0.5730952024459839
1997,813,Answer: True,0.2,0.75740647315979
1997,4012,Answer: False,0.2,0.6284655332565308
2001,5392,"False, as the two records describe different entities",0.1,0.0
2001,6293,"False, as the two records seem to refer to different entities",0.1,0.0
2001,7228,Answer: False,0.2,0.0
2001,685,False,0.2,0.0
2001,449,False,0.1,0.0
2001,6709,False,0.2,0.0
2001,7582,False,0.2,0.0
2001,5338,False,0.2,0.0
2002,6621,"In this example, both records refer to the same entity, i",0.1,0.5756348967552185
2004,3004,Answer: False,0.3,0.0
2007,256,Both individuals have a role as a director,0.1,0.0
2009,7801,False,0.1,0.0
2009,627,"False, as the first record refers to a group named ""The Group"" associated with a particular timeframe (2000-01-01), while the second record refers to individuals within that group (""Larry"" and ""Cheryl"") in a different context (""incest-survivors meeting"" and ""'The Vagina Monologues'"")",0.1,0.4615999162197113
2009,5422,False,0.2,0.0
2014,6109,"If the context is about a specific individual named Vanessa Brown, then both records are referring to the same entity",0.1,0.6925634741783142
2015,7180,Answer: True,0.1,0.8272719383239746
2016,6724,False,0.2,0.0
2016,5469,False,0.1,0.4867088198661804
2016,7082,False,0.1,0.0
2022,7521,False,0.1,0.0
2022,1839,False,0.1,0.0
2022,281,Answer: False,0.1,0.0
2026,4054,False,0.1,0.6451078057289124
2030,7717,False,0.1,0.0
2031,1845,Answer: True,0.1,0.9496769905090332
2032,2139,False,0.1,0.8596936464309692
2034,7345,False,0.1,0.0
2036,1756,"False, as the first record describes a documentary titled ""Bridge on the River Wye"" from 2004, while the second record is describing an episode of the animated television series ""The Venture Bros",0.2,0.0
2038,4476,False,0.1,0.0
2038,971,Example 3:,0.3,0.5643910765647888
2042,6467,False,0.2,0.6182733774185181
2044,3570,False,0.1,0.0
2044,40,False,0.1,0.0
2044,1507,False,0.1,0.0
2045,5948,False,0.1,0.6374404430389404
2048,7752,False,0.1,0.0
2051,5331,"If the records are referring to the same entity (George Nader), then answer is True",0.1,0.0
2052,1822,Answer: False,0.1,0.6550009250640869
2053,2710,"record 1: Nancy Grace 1959-03-23 journalist,anchor, author,record 2: Nancy Grace attorney,judge,journalist,anchor",0.1,0.6778582334518433
2054,5705,Answer: False,0.1,0.6213404536247253
2055,5182,False,0.3,0.0
2057,5297,False,0.1,0.572232723236084
2057,7790,False,0.1,0.6100926995277405
2057,3290,False,0.1,0.5885910391807556
2057,4722,False,0.1,0.559535026550293
2057,3953,False,0.1,0.5563669204711914
2057,6827,False,0.1,0.5786346197128296
2058,5244,Answer: False,0.1,0.0
2058,7235,True,0.1,0.9435687065124512
2062,6869,"False, as both records refer to different cases and potential suspects in the series ""Homicide: Life on the Street""",0.2,0.534069836139679
2062,505,False,0.1,0.0
2063,6317,False,0.1,0.629701554775238
2069,6370,False,0.1,0.0
2069,5525,False,0.1,0.0
2069,6109,False,0.1,0.0
2069,5334,False,0.1,0.0
2069,6834,False,0.1,0.0
2070,7767,False,0.1,0.0
2072,4370,False,0.1,0.6946141123771667
2077,3855,False,0.1,0.0
2077,6517,False,0.1,0.0
2077,2898,False,0.2,0.0
2077,3978,False,0.1,0.0
2077,7540,False,0.1,0.0
2079,5744,False,0.1,0.3412729501724243
2083,6334,False,0.3,0.0
2085,5687,"False, as record 1 provides further details that distinguish it from record 2",0.1,0.4763161540031433
2086,5883,False,0.1,0.0
2087,3696,False,0.1,0.7201371192932129
2088,4370,Answer: False,0.1,0.6723055243492126
2089,6832,False,0.1,0.0
2089,6939,False,0.2,0.0
2089,5827,"False, as ""Girl on a Flagpole"" and ""D-A-T-E-- DATE?"" are two separate record descriptions describing different entities",0.1,0.0
2090,2686,False,0.1,0.7948120832443237
2092,5934,False,0.1,0.19990132749080658
2092,3525,False,0.1,0.0
2095,5068,Answer: False,0.2,0.0
2095,5706,False,0.1,0.0
2096,4371,False,0.1,0.0
2096,7602,False,0.1,0.0
2096,7344,False,0.1,0.0
2097,3312,False,0.1,0.0
2099,5244,Jan Sterling was both an actress and appeared as a guest star in some productions,0.1,0.6876117587089539
2101,6646,Record descriptions:,0.1,0.6596560478210449
2103,7710,False,0.1,0.5071147084236145
2108,1716,Record 1 and Record 2 both refer to the same entity (Bethel Leslie),0.1,0.5868405103683472
2109,1583,Answer: False,0.3,0.5578777194023132
2109,3048,False,0.3,0.0
2110,4981,False,0.1,0.0
2110,4240,False,0.1,0.5788968205451965
2110,3807,False,0.1,0.0
2110,5939,False,0.1,0.5896692276000977
2110,3453,False,0.1,0.5768747329711914
2111,6174,False,0.1,0.6516874432563782
2111,3050,Answer: False,0.1,0.625678539276123
2112,387,False,0.1,0.0
2112,1767,False,0.1,0.0
2113,1476,"False, the records refer to different entities",0.2,0.0
2113,6360,"False, the records refer to different entities",0.1,0.0
2113,2270,"False, the records refer to different entities",0.1,0.0
2113,7414,False,0.1,0.0
2113,5025,"False, as both records describe different entities",0.1,0.0
2113,5292,False,0.2,0.0
2118,4973,False,0.1,0.41889524459838867
2120,5405,Answer: False,0.1,0.48632532358169556
2120,1746,False,0.2,0.5224944353103638
2120,7638,False,0.2,0.0
2120,4072,False,0.1,0.0
2120,7537,False,0.1,0.0
2121,3488,Answer: False,0.2,0.6460115909576416
2122,2078,Answer: True,0.1,0.8236327171325684
2122,6846,True,0.1,0.7673381567001343
2122,1127,False,0.1,0.0
2124,428,True,0.1,0.7001059651374817
2124,466,"Answer: False, as the first record provides additional roles for Francis D",0.1,0.682639479637146
2124,7743,Answer: False,0.1,0.0
2125,570,Answer: False,0.2,0.5906417965888977
2128,7379,False,0.1,0.0
2131,5607,False,0.1,0.0
2131,4392,"Record descriptions indicate that both records are related to the same entity, specifically an action, adventure, animation called ""Hostile Makeover""",0.2,0.0
2131,6383,The given examples are not related to identifying whether two records refer to the same entity or not,0.1,0.33597254753112793
2132,383,False,0.1,0.4844309687614441
2133,1500,Answer: True,0.1,0.7988183498382568
2133,2391,Answer: True,0.2,0.7125946879386902
2136,4783,Answer: False,0.1,0.0
2136,2957,"Both records are referring to the same entity (the episode ""A Very Venture Christmas"") and should be answered with True",0.2,0.4894052743911743
2136,7064,Answer: False,0.1,0.0
2136,6939,False,0.2,0.0
2136,5189,"Record 1 and Record 2 are referring to the same entity (the Venture family) in Example 3, but they describe different events",0.2,0.0
2137,6910,False,0.1,0.0
2137,6836,"False, as the two records are referring to different entities",0.1,0.0
2137,6572,Answer: False,0.1,0.6875983476638794
2137,6635,Answer: False,0.1,0.0
2137,5778,"False, as the records are referencing separate episodes/cases in a series",0.1,0.0
2137,5031,"Answer: False, as ""Death of a Doxy: Part 2"" and ""Death of a Doxy (1)"" refer to two separate instances of the same event, as indicated by the dates and episode numbers provided",0.1,0.6853971481323242
2139,3625,False,0.2,0.0
2142,2365,"If the records are referring to the same entity (David Hemblen), then answer is True",0.1,0.6763414740562439
2143,1010,Answer: False,0.1,0.7045457363128662
2143,2561,False,0.1,0.6413158774375916
2146,2193,Answer: True,0.1,0.7828283309936523
2146,6858,False,0.1,0.0
2146,5200,False,0.1,0.0
2147,372,"False, the two records describe different aspects of the same event",0.1,0.6556656360626221
2149,2555,Answer: False,0.1,0.33529749512672424
2150,4150,Answer: False,0.2,0.791176438331604
2152,5996,False,0.1,0.6310362219810486
2153,5916,"False, as the two records describe different entities",0.2,0.0
2154,3654,The given examples are already answered,0.1,0.3950755000114441
2155,7415,False,0.1,0.0
2156,5186,Answer: False,0.1,0.4510679841041565
2157,4792,Answer: False,0.3,0.4961707592010498
2162,155,False,0.1,0.6723374128341675
2162,1728,True,0.1,0.8664641380310059
2162,761,Answer: True,0.1,0.9062905311584473
2163,6190,False,0.1,0.675252377986908
2167,1508,"record 1: Palestinian Chicken 2011-01-01 Comedy, record 2: Palestinian Chicken (TV Episode) 2011-07-24 released in different years, but both refer to the same entity - a Palestinian chicken restaurant and its controversy with Jews and Israel",0.1,0.5890976190567017
2168,5331,Answer: True,0.1,0.7957637310028076
2170,6250,Answer: False,0.1,0.8474006652832031
2171,7755,False,0.1,0.0
2171,3742,Answer: False,0.1,0.8329043984413147
2172,5036,False,0.2,0.0
2172,3377,"Answer: False, as the record descriptions provide two separate entities - ""The Gas Man"" in 1995 being a crime and mystery movie, and ""The Gas Man"" in 2019 being a character who seeks revenge on someone named Frank",0.1,0.755635142326355
2174,6644,Answer: True,0.1,0.8991575837135315
2175,4840,record 1: F,0.1,0.524259090423584
2177,3525,False,0.1,0.0
2177,1060,False,0.1,0.0
2177,2392,"False, as the first record describes a movie titled ""Ten Men and a Girl,"" while the second record is about two characters named Dan Lynch and Captain Troy",0.1,0.0
2177,2098,False,0.1,0.0
2185,2091,False,0.1,0.0
2185,6664,"Answer: False, as the two records provide different publication dates and the second record provides additional context that could indicate it refers to a different iteration or adaptation of ""Town Gathering",0.1,0.4247073531150818
2187,2669,Leslie Greif and Leslie Libman are both individuals with distinct names,0.1,0.6559373140335083
2189,585,False,0.1,0.6550999879837036
2189,2155,False,0.1,0.629977822303772
2189,1285,False,0.1,0.7144562005996704
2192,238,"If the entities referred to by the records are distinct individuals, then the answer is False",0.1,0.6019530296325684
2196,6049,"Both records refer to the same entity (The Corpse-Sniffing Dog) on different occasions, hence the answer would be True",0.1,0.525558352470398
2196,6360,"False, as the two records are referring to different entities",0.1,0.0
2199,6245,False,0.1,0.0
2199,4369,False,0.1,0.0
2199,3630,False,0.1,0.0
2199,5077,False,0.1,0.0
2199,3500,False,0.1,0.0
2200,1898,Answer: False,0.1,0.6711332201957703
2202,7790,False,0.1,0.0
2202,5297,False,0.1,0.0
2202,4722,Answer: False,0.1,0.0
2202,6827,False,0.1,0.0
2204,5708,False,0.1,0.0
2207,4969,False,0.1,0.0
2207,5422,"False, as the two records refer to different entities",0.2,0.0
2207,6939,False,0.2,0.0
2207,999,False,0.2,0.0
2209,7562,False,0.1,0.0
2209,1305,False,0.1,0.0
2214,5669,"False, as ""Strangers and Other Partners"" seems to be the title of a specific work (a movie, perhaps), while ""Liars and Other Strangers After meeting Rick"" appears to be a more descriptive phrase that might refer to a different work",0.1,0.0
2214,7700,"record 1: The Notebook (2004) Romance, Drama, record 2: The Notebook (2006) Romance, Drama",0.1,0.49473875761032104
2214,6094,The records refer to the same entity (case),0.2,0.0
2218,6483,False,0.1,0.49512678384780884
2218,6464,False,0.1,0.0
2219,7658,"The records refer to the same entity, Krazee-Eyez Killa",0.1,0.40004780888557434
2220,5946,Answer: True,0.1,0.864094078540802
2221,3474,Answer: True,0.1,0.8368871212005615
2221,985,Answer: True,0.1,0.8618676662445068
2222,6442,False,0.1,0.0
2224,183,False,0.1,0.0
2226,1885,Answer: False,0.1,0.7351877093315125
2226,4782,Answer: False,0.1,0.3337898552417755
